M.L_b.CO2aq Time [a],M.L_b.CO2aq CO2aq [mol/kg]
876600.0,8.636960663140896e-06
876700.0,8.636960663140898e-06
876800.0,8.636960663140903e-06
876900.0,8.636960663140898e-06
877000.0,8.636960663140898e-06
877100.0,8.636960663140901e-06
877200.0,8.636960663140898e-06
877300.0,8.636960663140898e-06
877400.0,8.636960663140903e-06
877500.0,8.636960663140898e-06
877600.0,8.636960663140901e-06
877700.0,8.636960663140898e-06
877800.0,8.6369606631409e-06
877900.0,8.636960663140896e-06
878000.0,8.636960663140901e-06
878100.0,8.6369606631409e-06
878200.0,8.636960663140901e-06
878300.0,8.636960663140898e-06
878400.0,8.6369606631409e-06
878500.0,8.636960663140896e-06
878600.0,8.6369606631409e-06
878700.0,8.636960663140898e-06
878800.0,8.6369606631409e-06
878900.0,8.636960663140898e-06
879000.0,8.636960663140901e-06
879100.0,8.6369606631409e-06
879200.0,8.6369606631409e-06
879300.0,8.636960663140898e-06
879400.0,8.636960663140901e-06
879500.0,8.6369606631409e-06
879600.0,8.6369606631409e-06
879700.0,8.636960663140894e-06
879800.0,8.6369606631409e-06
879900.0,8.636960663140898e-06
880000.0,8.636960663140901e-06
880100.0,8.636960663140896e-06
880200.0,8.636960663140898e-06
880300.0,8.636960663140898e-06
880400.0,8.636960663140903e-06
880500.0,8.636960663140898e-06
880600.0,8.636960663140901e-06
880700.0,8.6369606631409e-06
880800.0,8.6369606631409e-06
880900.0,8.636960663140898e-06
881000.0,8.6369606631409e-06
881100.0,8.636960663140901e-06
881200.0,8.6369606631409e-06
881300.0,8.6369606631409e-06
881400.0,8.636960663140896e-06
881500.0,8.636960663140901e-06
881600.0,8.6369606631409e-06
881700.0,8.6369606631409e-06
881800.0,8.636960663140898e-06
881900.0,8.636960663140903e-06
882000.0,8.636960663140898e-06
882100.0,8.6369606631409e-06
882200.0,8.636960663140896e-06
882300.0,8.6369606631409e-06
882400.0,8.636960663140896e-06
882500.0,8.636960663140898e-06
882600.0,8.636960663140896e-06
882700.0,8.636960663140901e-06
882800.0,8.636960663140896e-06
882900.0,8.636960663140901e-06
883000.0,8.636960663140896e-06
883100.0,8.636960663140898e-06
883200.0,8.636960663140896e-06
883300.0,8.636960663140903e-06
883400.0,8.636960663140898e-06
883500.0,8.636960663140901e-06
883600.0,8.636960663140894e-06
883700.0,8.636960663140896e-06
883800.0,8.636960663140898e-06
883900.0,8.636960663140898e-06
884000.0,8.636960663140894e-06
884100.0,8.636960663140901e-06
884200.0,8.636960663140896e-06
884300.0,8.636960663140898e-06
884400.0,8.636960663140898e-06
884500.0,8.636960663140903e-06
884600.0,8.636960663140898e-06
884700.0,8.6369606631409e-06
884800.0,8.636960663140894e-06
884900.0,8.636960663140898e-06
885000.0,8.636960663140898e-06
885100.0,8.636960663140901e-06
885200.0,8.6369606631409e-06
885300.0,8.6369606631409e-06
885400.0,8.636960663140896e-06
885500.0,8.6369606631409e-06
885600.0,8.6369606631409e-06
885700.0,8.6369606631409e-06
885800.0,8.636960663140898e-06
885900.0,8.636960663140901e-06
886000.0,8.636960663140903e-06
886100.0,8.636960663140905e-06
886200.0,8.636960663140901e-06
886300.0,8.636960663140901e-06
886400.0,8.636960663140898e-06
886500.0,8.636960663140898e-06
886600.0,8.636960663140894e-06
886700.0,8.6369606631409e-06
886800.0,8.636960663140901e-06
886900.0,8.636960663140901e-06
887000.0,8.636960663140901e-06
887100.0,8.6369606631409e-06
887200.0,8.636960663140901e-06
887300.0,8.636960663140901e-06
887400.0,8.6369606631409e-06
887500.0,8.6369606631409e-06
887600.0,8.636960663140901e-06
887700.0,8.6369606631409e-06
887800.0,8.636960663140901e-06
887900.0,8.6369606631409e-06
888000.0,8.6369606631409e-06
888100.0,8.636960663140894e-06
888200.0,8.6369606631409e-06
888300.0,8.6369606631409e-06
888400.0,8.636960663140898e-06
888500.0,8.636960663140896e-06
888600.0,8.636960663140898e-06
888700.0,8.636960663140896e-06
888800.0,8.636960663140901e-06
888900.0,8.636960663140898e-06
889000.0,8.636960663140898e-06
889100.0,8.636960663140896e-06
889200.0,8.636960663140898e-06
889300.0,8.636960663140901e-06
889400.0,8.636960663140903e-06
889500.0,8.636960663140903e-06
889600.0,8.636960663140903e-06
889700.0,8.6369606631409e-06
889800.0,8.636960663140903e-06
889900.0,8.636960663140901e-06
890000.0,8.636960663140903e-06
890100.0,8.636960663140898e-06
890200.0,8.636960663140901e-06
890300.0,8.636960663140901e-06
890400.0,8.636960663140901e-06
890500.0,8.636960663140901e-06
890600.0,8.636960663140898e-06
890700.0,8.6369606631409e-06
890800.0,8.636960663140894e-06
890900.0,8.636960663140898e-06
891000.0,8.636960663140894e-06
891100.0,8.636960663140894e-06
891200.0,8.636960663140898e-06
891300.0,8.636960663140898e-06
891400.0,8.636960663140901e-06
891500.0,8.6369606631409e-06
891600.0,8.6369606631409e-06
891700.0,8.636960663140898e-06
891800.0,8.6369606631409e-06
891900.0,8.6369606631409e-06
892000.0,8.6369606631409e-06
892100.0,8.6369606631409e-06
892200.0,8.6369606631409e-06
892300.0,8.636960663140898e-06
892400.0,8.636960663140898e-06
892500.0,8.636960663140896e-06
892600.0,8.636960663140898e-06
892700.0,8.636960663140896e-06
892800.0,8.6369606631409e-06
892900.0,8.636960663140901e-06
893000.0,8.636960663140901e-06
893100.0,8.6369606631409e-06
893200.0,8.636960663140901e-06
893300.0,8.636960663140896e-06
893400.0,8.636960663140903e-06
893500.0,8.636960663140896e-06
893600.0,8.636960663140898e-06
893700.0,8.636960663140894e-06
893800.0,8.6369606631409e-06
893900.0,8.636960663140898e-06
894000.0,8.636960663140905e-06
894100.0,8.6369606631409e-06
894200.0,8.636960663140901e-06
894300.0,8.636960663140898e-06
894400.0,8.636960663140898e-06
894500.0,8.636960663140896e-06
894600.0,8.636960663140903e-06
894700.0,8.636960663140898e-06
894800.0,8.6369606631409e-06
894900.0,8.636960663140898e-06
895000.0,8.636960663140901e-06
895100.0,8.6369606631409e-06
895200.0,8.636960663140905e-06
895300.0,8.6369606631409e-06
895400.0,8.636960663140901e-06
895500.0,8.636960663140898e-06
895600.0,8.636960663140901e-06
895700.0,8.6369606631409e-06
895800.0,8.636960663140903e-06
895900.0,8.636960663140898e-06
896000.0,8.636960663140901e-06
896100.0,8.6369606631409e-06
896200.0,8.6369606631409e-06
896300.0,8.636960663140896e-06
896400.0,8.636960663140901e-06
896500.0,8.636960663140896e-06
896600.0,8.6369606631409e-06
896700.0,8.6369606631409e-06
896800.0,8.6369606631409e-06
896900.0,8.636960663140898e-06
897000.0,8.636960663140898e-06
897100.0,8.6369606631409e-06
897200.0,8.636960663140894e-06
897300.0,8.636960663140896e-06
897400.0,8.6369606631409e-06
897500.0,8.636960663140898e-06
897600.0,8.636960663140898e-06
897700.0,8.636960663140901e-06
897800.0,8.636960663140901e-06
897900.0,8.6369606631409e-06
898000.0,8.636960663140903e-06
898100.0,8.6369606631409e-06
898200.0,8.636960663140898e-06
898300.0,8.636960663140901e-06
898400.0,8.636960663140901e-06
898500.0,8.6369606631409e-06
898600.0,8.636960663140903e-06
898700.0,8.6369606631409e-06
898800.0,8.636960663140898e-06
898900.0,8.636960663140901e-06
899000.0,8.636960663140898e-06
899100.0,8.6369606631409e-06
899200.0,8.636960663140901e-06
899300.0,8.636960663140905e-06
899400.0,8.636960663140901e-06
899500.0,8.636960663140905e-06
899600.0,8.636960663140901e-06
899700.0,8.6369606631409e-06
899800.0,8.636960663140896e-06
899900.0,8.636960663140905e-06
900000.0,8.636960663140901e-06
900100.0,8.636960663140905e-06
900200.0,8.636960663140898e-06
900300.0,8.6369606631409e-06
900400.0,8.636960663140894e-06
900500.0,8.636960663140896e-06
900600.0,8.636960663140898e-06
900700.0,8.6369606631409e-06
900800.0,8.636960663140896e-06
900900.0,8.636960663140901e-06
901000.0,8.636960663140898e-06
901100.0,8.636960663140898e-06
901200.0,8.636960663140901e-06
901300.0,8.636960663140896e-06
901400.0,8.6369606631409e-06
901500.0,8.636960663140896e-06
901600.0,8.6369606631409e-06
901700.0,8.636960663140896e-06
901800.0,8.636960663140898e-06
901900.0,8.636960663140894e-06
902000.0,8.636960663140894e-06
902100.0,8.6369606631409e-06
902200.0,8.636960663140896e-06
902300.0,8.636960663140901e-06
902400.0,8.636960663140896e-06
902500.0,8.636960663140898e-06
902600.0,8.6369606631409e-06
902700.0,8.636960663140901e-06
902800.0,8.636960663140898e-06
902900.0,8.636960663140903e-06
903000.0,8.636960663140898e-06
903100.0,8.6369606631409e-06
903200.0,8.636960663140901e-06
903300.0,8.636960663140905e-06
903400.0,8.636960663140901e-06
903500.0,8.636960663140903e-06
903600.0,8.636960663140901e-06
903700.0,8.6369606631409e-06
903800.0,8.636960663140898e-06
903900.0,8.6369606631409e-06
904000.0,8.636960663140896e-06
904100.0,8.636960663140901e-06
904200.0,8.636960663140901e-06
904300.0,8.636960663140898e-06
904400.0,8.636960663140898e-06
904500.0,8.636960663140901e-06
904600.0,8.636960663140898e-06
904700.0,8.636960663140901e-06
904800.0,8.6369606631409e-06
904900.0,8.6369606631409e-06
905000.0,8.636960663140898e-06
905100.0,8.636960663140903e-06
905200.0,8.636960663140898e-06
905300.0,8.636960663140901e-06
905400.0,8.636960663140898e-06
905500.0,8.6369606631409e-06
905600.0,8.636960663140898e-06
905700.0,8.6369606631409e-06
905800.0,8.636960663140898e-06
905900.0,8.636960663140898e-06
906000.0,8.636960663140894e-06
906100.0,8.6369606631409e-06
906200.0,8.6369606631409e-06
906300.0,8.6369606631409e-06
906400.0,8.636960663140898e-06
906500.0,8.636960663140905e-06
906600.0,8.636960663140898e-06
906700.0,8.636960663140901e-06
906800.0,8.636960663140898e-06
906900.0,8.636960663140901e-06
907000.0,8.636960663140898e-06
907100.0,8.636960663140901e-06
907200.0,8.636960663140896e-06
907300.0,8.636960663140898e-06
907400.0,8.636960663140896e-06
907500.0,8.6369606631409e-06
907600.0,8.636960663140898e-06
907700.0,8.636960663140905e-06
907800.0,8.636960663140898e-06
907900.0,8.6369606631409e-06
908000.0,8.636960663140898e-06
908100.0,8.636960663140898e-06
908200.0,8.636960663140898e-06
908300.0,8.636960663140898e-06
908400.0,8.636960663140898e-06
908500.0,8.636960663140898e-06
908600.0,8.636960663140894e-06
908700.0,8.636960663140898e-06
908800.0,8.636960663140896e-06
908900.0,8.636960663140903e-06
909000.0,8.636960663140901e-06
909100.0,8.636960663140905e-06
909200.0,8.6369606631409e-06
909300.0,8.636960663140901e-06
909400.0,8.636960663140896e-06
909500.0,8.636960663140896e-06
909600.0,8.636960663140898e-06
909700.0,8.636960663140896e-06
909800.0,8.636960663140896e-06
909900.0,8.6369606631409e-06
910000.0,8.6369606631409e-06
910100.0,8.636960663140903e-06
910200.0,8.636960663140901e-06
910300.0,8.6369606631409e-06
910400.0,8.636960663140901e-06
910500.0,8.6369606631409e-06
910600.0,8.636960663140901e-06
910700.0,8.6369606631409e-06
910800.0,8.6369606631409e-06
910900.0,8.636960663140894e-06
911000.0,8.6369606631409e-06
911100.0,8.636960663140896e-06
911200.0,8.636960663140898e-06
911300.0,8.636960663140896e-06
911400.0,8.636960663140901e-06
911500.0,8.636960663140898e-06
911600.0,8.636960663140901e-06
911700.0,8.636960663140894e-06
911800.0,8.636960663140896e-06
911900.0,8.636960663140896e-06
912000.0,8.636960663140903e-06
912100.0,8.636960663140896e-06
912200.0,8.6369606631409e-06
912300.0,8.636960663140898e-06
912400.0,8.6369606631409e-06
912500.0,8.636960663140898e-06
912600.0,8.636960663140903e-06
912700.0,8.636960663140898e-06
912800.0,8.6369606631409e-06
912900.0,8.6369606631409e-06
913000.0,8.636960663140898e-06
913100.0,8.636960663140898e-06
913200.0,8.636960663140898e-06
913300.0,8.636960663140896e-06
913400.0,8.636960663140901e-06
913500.0,8.636960663140901e-06
913600.0,8.636960663140901e-06
913700.0,8.6369606631409e-06
913800.0,8.636960663140898e-06
913900.0,8.636960663140898e-06
914000.0,8.636960663140894e-06
914100.0,8.636960663140898e-06
914200.0,8.636960663140896e-06
914300.0,8.636960663140901e-06
914400.0,8.636960663140896e-06
914500.0,8.636960663140901e-06
914600.0,8.636960663140898e-06
914700.0,8.636960663140903e-06
914800.0,8.6369606631409e-06
914900.0,8.636960663140903e-06
915000.0,8.636960663140898e-06
915100.0,8.636960663140901e-06
915200.0,8.636960663140896e-06
915300.0,8.636960663140898e-06
915400.0,8.636960663140898e-06
915500.0,8.636960663140903e-06
915600.0,8.636960663140898e-06
915700.0,8.6369606631409e-06
915800.0,8.636960663140901e-06
915900.0,8.636960663140898e-06
916000.0,8.636960663140901e-06
916100.0,8.636960663140898e-06
916200.0,8.636960663140903e-06
916300.0,8.6369606631409e-06
916400.0,8.636960663140903e-06
916500.0,8.6369606631409e-06
916600.0,8.636960663140903e-06
916700.0,8.636960663140898e-06
916800.0,8.636960663140905e-06
916900.0,8.6369606631409e-06
917000.0,8.636960663140903e-06
917100.0,8.636960663140896e-06
917200.0,8.6369606631409e-06
917300.0,8.6369606631409e-06
917400.0,8.636960663140901e-06
917500.0,8.6369606631409e-06
917600.0,8.636960663140901e-06
917700.0,8.6369606631409e-06
917800.0,8.6369606631409e-06
917900.0,8.636960663140894e-06
918000.0,8.636960663140901e-06
918100.0,8.6369606631409e-06
918200.0,8.636960663140898e-06
918300.0,8.636960663140894e-06
918400.0,8.6369606631409e-06
918500.0,8.636960663140894e-06
918600.0,8.636960663140901e-06
918700.0,8.636960663140896e-06
918800.0,8.636960663140896e-06
918900.0,8.636960663140898e-06
919000.0,8.6369606631409e-06
919100.0,8.636960663140894e-06
919200.0,8.6369606631409e-06
919300.0,8.6369606631409e-06
919400.0,8.6369606631409e-06
919500.0,8.636960663140898e-06
919600.0,8.6369606631409e-06
919700.0,8.636960663140898e-06
919800.0,8.6369606631409e-06
919900.0,8.636960663140894e-06
920000.0,8.6369606631409e-06
920100.0,8.636960663140898e-06
920200.0,8.636960663140901e-06
920300.0,8.636960663140898e-06
920400.0,8.636960663140901e-06
920500.0,8.636960663140898e-06
920600.0,8.6369606631409e-06
920700.0,8.636960663140898e-06
920800.0,8.636960663140901e-06
920900.0,8.636960663140898e-06
921000.0,8.6369606631409e-06
921100.0,8.636960663140894e-06
921200.0,8.6369606631409e-06
921300.0,8.636960663140896e-06
921400.0,8.636960663140898e-06
921500.0,8.636960663140896e-06
921600.0,8.636960663140903e-06
921700.0,8.636960663140898e-06
921800.0,8.636960663140901e-06
921900.0,8.6369606631409e-06
922000.0,8.636960663140898e-06
922100.0,8.6369606631409e-06
922200.0,8.636960663140898e-06
922300.0,8.636960663140898e-06
922400.0,8.636960663140901e-06
922500.0,8.636960663140901e-06
922600.0,8.636960663140903e-06
922700.0,8.636960663140901e-06
922800.0,8.636960663140903e-06
922900.0,8.636960663140898e-06
923000.0,8.636960663140901e-06
923100.0,8.6369606631409e-06
923200.0,8.6369606631409e-06
923300.0,8.636960663140903e-06
923400.0,8.6369606631409e-06
923500.0,8.636960663140903e-06
923600.0,8.6369606631409e-06
923700.0,8.636960663140905e-06
923800.0,8.6369606631409e-06
923900.0,8.636960663140901e-06
924000.0,8.636960663140896e-06
924100.0,8.636960663140898e-06
924200.0,8.6369606631409e-06
924300.0,8.636960663140898e-06
924400.0,8.636960663140896e-06
924500.0,8.6369606631409e-06
924600.0,8.636960663140901e-06
924700.0,8.636960663140903e-06
924800.0,8.636960663140901e-06
924900.0,8.6369606631409e-06
925000.0,8.636960663140896e-06
925100.0,8.636960663140901e-06
925200.0,8.636960663140898e-06
925300.0,8.6369606631409e-06
925400.0,8.6369606631409e-06
925500.0,8.636960663140901e-06
925600.0,8.636960663140901e-06
925700.0,8.636960663140898e-06
925800.0,8.636960663140901e-06
925900.0,8.636960663140901e-06
926000.0,8.636960663140906e-06
926100.0,8.636960663140901e-06
926200.0,8.636960663140906e-06
926300.0,8.6369606631409e-06
926400.0,8.6369606631409e-06
926500.0,8.6369606631409e-06
926600.0,8.636960663140901e-06
926700.0,8.6369606631409e-06
926800.0,8.636960663140901e-06
926900.0,8.636960663140898e-06
927000.0,8.636960663140903e-06
927100.0,8.636960663140901e-06
927200.0,8.636960663140901e-06
927300.0,8.6369606631409e-06
927400.0,8.636960663140901e-06
927500.0,8.636960663140898e-06
927600.0,8.636960663140901e-06
927700.0,8.6369606631409e-06
927800.0,8.636960663140903e-06
927900.0,8.6369606631409e-06
928000.0,8.6369606631409e-06
928100.0,8.636960663140898e-06
928200.0,8.636960663140896e-06
928300.0,8.636960663140894e-06
928400.0,8.6369606631409e-06
928500.0,8.636960663140903e-06
928600.0,8.6369606631409e-06
928700.0,8.636960663140901e-06
928800.0,8.6369606631409e-06
928900.0,8.636960663140903e-06
929000.0,8.6369606631409e-06
929100.0,8.636960663140903e-06
929200.0,8.6369606631409e-06
929300.0,8.636960663140903e-06
929400.0,8.636960663140896e-06
929500.0,8.636960663140896e-06
929600.0,8.636960663140898e-06
929700.0,8.6369606631409e-06
929800.0,8.636960663140896e-06
929900.0,8.6369606631409e-06
930000.0,8.636960663140901e-06
930100.0,8.636960663140898e-06
930200.0,8.636960663140901e-06
930300.0,8.636960663140901e-06
930400.0,8.636960663140901e-06
930500.0,8.636960663140898e-06
930600.0,8.636960663140903e-06
930700.0,8.636960663140898e-06
930800.0,8.6369606631409e-06
930900.0,8.636960663140894e-06
931000.0,8.636960663140893e-06
931100.0,8.6369606631409e-06
931200.0,8.636960663140898e-06
931300.0,8.636960663140898e-06
931400.0,8.636960663140903e-06
931500.0,8.6369606631409e-06
931600.0,8.636960663140905e-06
931700.0,8.636960663140898e-06
931800.0,8.636960663140898e-06
931900.0,8.636960663140898e-06
932000.0,8.636960663140898e-06
932100.0,8.636960663140896e-06
932200.0,8.636960663140901e-06
932300.0,8.636960663140896e-06
932400.0,8.636960663140898e-06
932500.0,8.636960663140896e-06
932600.0,8.636960663140901e-06
932700.0,8.6369606631409e-06
932800.0,8.6369606631409e-06
932900.0,8.636960663140898e-06
933000.0,8.636960663140901e-06
933100.0,8.636960663140898e-06
933200.0,8.636960663140903e-06
933300.0,8.6369606631409e-06
933400.0,8.6369606631409e-06
933500.0,8.636960663140903e-06
933600.0,8.636960663140898e-06
933700.0,8.636960663140903e-06
933800.0,8.6369606631409e-06
933900.0,8.636960663140905e-06
934000.0,8.636960663140903e-06
934100.0,8.636960663140905e-06
934200.0,8.636960663140898e-06
934300.0,8.636960663140901e-06
934400.0,8.636960663140896e-06
934500.0,8.636960663140901e-06
934600.0,8.636960663140896e-06
934700.0,8.636960663140896e-06
934800.0,8.636960663140898e-06
934900.0,8.636960663140898e-06
935000.0,8.636960663140894e-06
935100.0,8.6369606631409e-06
935200.0,8.636960663140898e-06
935300.0,8.636960663140901e-06
935400.0,8.636960663140898e-06
935500.0,8.636960663140901e-06
935600.0,8.636960663140898e-06
935700.0,8.6369606631409e-06
935800.0,8.636960663140898e-06
935900.0,8.636960663140901e-06
936000.0,8.6369606631409e-06
936100.0,8.636960663140901e-06
936200.0,8.6369606631409e-06
936300.0,8.6369606631409e-06
936400.0,8.636960663140898e-06
936500.0,8.636960663140901e-06
936600.0,8.6369606631409e-06
936700.0,8.6369606631409e-06
936800.0,8.636960663140898e-06
