M.D_b.Fburial Time [a],M.D_b.Fburial Fburial [mol/kg]
276300.0,12000000000002.64
276400.0,12000000000002.648
276500.0,12000000000002.656
276600.0,12000000000002.656
276700.0,12000000000002.672
276800.0,12000000000002.68
276900.0,12000000000002.688
277000.0,12000000000002.688
277100.0,12000000000002.695
277200.0,12000000000002.703
277300.0,12000000000002.71
277400.0,12000000000002.71
277500.0,12000000000002.719
277600.0,12000000000002.719
277700.0,12000000000002.734
277800.0,12000000000002.742
277900.0,12000000000002.75
278000.0,12000000000002.75
278100.0,12000000000002.758
278200.0,12000000000002.758
278300.0,12000000000002.758
278400.0,12000000000002.766
278500.0,12000000000002.773
278600.0,12000000000002.781
278700.0,12000000000002.781
278800.0,12000000000002.797
278900.0,12000000000002.805
279000.0,12000000000002.812
279100.0,12000000000002.812
279200.0,12000000000002.82
279300.0,12000000000002.828
279400.0,12000000000002.844
279500.0,12000000000002.844
279600.0,12000000000002.852
279700.0,12000000000002.86
279800.0,12000000000002.867
279900.0,12000000000002.875
280000.0,12000000000002.875
280100.0,12000000000002.883
280200.0,12000000000002.883
280300.0,12000000000002.89
280400.0,12000000000002.906
280500.0,12000000000002.906
280600.0,12000000000002.914
280700.0,12000000000002.914
280800.0,12000000000002.922
280900.0,12000000000002.93
281000.0,12000000000002.93
281100.0,12000000000002.938
281200.0,12000000000002.938
281300.0,12000000000002.945
281400.0,12000000000002.953
281500.0,12000000000002.969
281600.0,12000000000002.969
281700.0,12000000000002.977
281800.0,12000000000002.977
281900.0,12000000000002.984
282000.0,12000000000002.984
282100.0,12000000000003.0
282200.0,12000000000003.0
282300.0,12000000000003.0
282400.0,12000000000003.016
282500.0,12000000000003.016
282600.0,12000000000003.031
282700.0,12000000000003.031
282800.0,12000000000003.031
282900.0,12000000000003.04
283000.0,12000000000003.047
283100.0,12000000000003.047
283200.0,12000000000003.062
283300.0,12000000000003.062
283400.0,12000000000003.078
283500.0,12000000000003.078
283600.0,12000000000003.094
283700.0,12000000000003.094
283800.0,12000000000003.102
283900.0,12000000000003.11
284000.0,12000000000003.11
284100.0,12000000000003.125
284200.0,12000000000003.133
284300.0,12000000000003.14
284400.0,12000000000003.14
284500.0,12000000000003.156
284600.0,12000000000003.156
284700.0,12000000000003.164
284800.0,12000000000003.172
284900.0,12000000000003.172
285000.0,12000000000003.188
285100.0,12000000000003.195
285200.0,12000000000003.203
285300.0,12000000000003.203
285400.0,12000000000003.21
285500.0,12000000000003.219
285600.0,12000000000003.227
285700.0,12000000000003.227
285800.0,12000000000003.234
285900.0,12000000000003.242
286000.0,12000000000003.25
286100.0,12000000000003.258
286200.0,12000000000003.266
286300.0,12000000000003.266
286400.0,12000000000003.273
286500.0,12000000000003.281
286600.0,12000000000003.29
286700.0,12000000000003.297
286800.0,12000000000003.305
286900.0,12000000000003.312
287000.0,12000000000003.312
287100.0,12000000000003.32
287200.0,12000000000003.328
287300.0,12000000000003.328
287400.0,12000000000003.336
287500.0,12000000000003.344
287600.0,12000000000003.36
287700.0,12000000000003.36
287800.0,12000000000003.36
287900.0,12000000000003.367
288000.0,12000000000003.375
288100.0,12000000000003.383
288200.0,12000000000003.383
288300.0,12000000000003.39
288400.0,12000000000003.39
288500.0,12000000000003.398
288600.0,12000000000003.414
288700.0,12000000000003.422
288800.0,12000000000003.422
288900.0,12000000000003.43
289000.0,12000000000003.438
289100.0,12000000000003.445
289200.0,12000000000003.453
289300.0,12000000000003.453
289400.0,12000000000003.46
289500.0,12000000000003.477
289600.0,12000000000003.484
289700.0,12000000000003.484
289800.0,12000000000003.484
289900.0,12000000000003.5
290000.0,12000000000003.5
290100.0,12000000000003.508
290200.0,12000000000003.516
290300.0,12000000000003.516
290400.0,12000000000003.516
290500.0,12000000000003.516
290600.0,12000000000003.523
290700.0,12000000000003.523
290800.0,12000000000003.54
290900.0,12000000000003.547
291000.0,12000000000003.547
291100.0,12000000000003.555
291200.0,12000000000003.562
291300.0,12000000000003.57
291400.0,12000000000003.57
291500.0,12000000000003.586
291600.0,12000000000003.586
291700.0,12000000000003.594
291800.0,12000000000003.594
291900.0,12000000000003.61
292000.0,12000000000003.61
292100.0,12000000000003.617
292200.0,12000000000003.625
292300.0,12000000000003.64
292400.0,12000000000003.64
292500.0,12000000000003.64
292600.0,12000000000003.648
292700.0,12000000000003.656
292800.0,12000000000003.656
292900.0,12000000000003.672
293000.0,12000000000003.672
293100.0,12000000000003.68
293200.0,12000000000003.688
293300.0,12000000000003.703
293400.0,12000000000003.703
293500.0,12000000000003.71
293600.0,12000000000003.719
293700.0,12000000000003.719
293800.0,12000000000003.734
293900.0,12000000000003.734
294000.0,12000000000003.75
294100.0,12000000000003.75
294200.0,12000000000003.766
294300.0,12000000000003.766
294400.0,12000000000003.773
294500.0,12000000000003.781
294600.0,12000000000003.781
294700.0,12000000000003.797
294800.0,12000000000003.797
294900.0,12000000000003.812
295000.0,12000000000003.812
295100.0,12000000000003.812
295200.0,12000000000003.82
295300.0,12000000000003.828
295400.0,12000000000003.836
295500.0,12000000000003.844
295600.0,12000000000003.844
295700.0,12000000000003.86
295800.0,12000000000003.86
295900.0,12000000000003.875
296000.0,12000000000003.875
296100.0,12000000000003.883
296200.0,12000000000003.89
296300.0,12000000000003.898
296400.0,12000000000003.906
296500.0,12000000000003.914
296600.0,12000000000003.922
296700.0,12000000000003.93
296800.0,12000000000003.938
296900.0,12000000000003.938
297000.0,12000000000003.945
297100.0,12000000000003.953
297200.0,12000000000003.96
297300.0,12000000000003.969
297400.0,12000000000003.969
297500.0,12000000000003.984
297600.0,12000000000003.992
297700.0,12000000000004.0
297800.0,12000000000004.0
297900.0,12000000000004.008
298000.0,12000000000004.008
298100.0,12000000000004.016
298200.0,12000000000004.016
298300.0,12000000000004.023
298400.0,12000000000004.023
298500.0,12000000000004.031
298600.0,12000000000004.031
298700.0,12000000000004.047
298800.0,12000000000004.055
298900.0,12000000000004.062
299000.0,12000000000004.062
299100.0,12000000000004.07
299200.0,12000000000004.07
299300.0,12000000000004.078
299400.0,12000000000004.094
299500.0,12000000000004.094
299600.0,12000000000004.094
299700.0,12000000000004.102
299800.0,12000000000004.11
299900.0,12000000000004.117
300000.0,12000000000004.125
300100.0,12000000000004.125
300200.0,12000000000004.125
300300.0,12000000000004.133
300400.0,12000000000004.148
300500.0,12000000000004.156
300600.0,12000000000004.156
300700.0,12000000000004.164
300800.0,12000000000004.172
300900.0,12000000000004.18
301000.0,12000000000004.188
301100.0,12000000000004.188
301200.0,12000000000004.188
301300.0,12000000000004.195
301400.0,12000000000004.21
301500.0,12000000000004.219
301600.0,12000000000004.219
301700.0,12000000000004.227
301800.0,12000000000004.234
301900.0,12000000000004.242
302000.0,12000000000004.25
302100.0,12000000000004.25
302200.0,12000000000004.266
302300.0,12000000000004.266
302400.0,12000000000004.281
302500.0,12000000000004.281
302600.0,12000000000004.29
302700.0,12000000000004.29
302800.0,12000000000004.297
302900.0,12000000000004.305
303000.0,12000000000004.312
303100.0,12000000000004.32
303200.0,12000000000004.328
303300.0,12000000000004.328
303400.0,12000000000004.344
303500.0,12000000000004.344
303600.0,12000000000004.352
303700.0,12000000000004.36
303800.0,12000000000004.375
303900.0,12000000000004.375
304000.0,12000000000004.383
304100.0,12000000000004.39
304200.0,12000000000004.39
304300.0,12000000000004.406
304400.0,12000000000004.406
304500.0,12000000000004.406
304600.0,12000000000004.414
304700.0,12000000000004.422
304800.0,12000000000004.438
304900.0,12000000000004.438
305000.0,12000000000004.438
305100.0,12000000000004.445
305200.0,12000000000004.445
305300.0,12000000000004.453
305400.0,12000000000004.453
305500.0,12000000000004.453
305600.0,12000000000004.469
305700.0,12000000000004.469
305800.0,12000000000004.469
305900.0,12000000000004.477
306000.0,12000000000004.484
306100.0,12000000000004.492
306200.0,12000000000004.5
306300.0,12000000000004.508
306400.0,12000000000004.516
306500.0,12000000000004.516
306600.0,12000000000004.516
306700.0,12000000000004.531
306800.0,12000000000004.531
306900.0,12000000000004.547
307000.0,12000000000004.547
307100.0,12000000000004.555
307200.0,12000000000004.562
307300.0,12000000000004.57
307400.0,12000000000004.578
307500.0,12000000000004.578
307600.0,12000000000004.578
307700.0,12000000000004.594
307800.0,12000000000004.61
307900.0,12000000000004.61
308000.0,12000000000004.61
308100.0,12000000000004.625
308200.0,12000000000004.625
308300.0,12000000000004.633
308400.0,12000000000004.64
308500.0,12000000000004.64
308600.0,12000000000004.656
308700.0,12000000000004.664
308800.0,12000000000004.672
308900.0,12000000000004.672
309000.0,12000000000004.672
309100.0,12000000000004.68
309200.0,12000000000004.688
309300.0,12000000000004.695
309400.0,12000000000004.695
309500.0,12000000000004.703
309600.0,12000000000004.703
309700.0,12000000000004.719
309800.0,12000000000004.719
309900.0,12000000000004.727
310000.0,12000000000004.734
310100.0,12000000000004.734
310200.0,12000000000004.742
310300.0,12000000000004.75
310400.0,12000000000004.758
310500.0,12000000000004.766
310600.0,12000000000004.773
310700.0,12000000000004.781
310800.0,12000000000004.781
310900.0,12000000000004.79
311000.0,12000000000004.797
311100.0,12000000000004.797
311200.0,12000000000004.797
311300.0,12000000000004.805
311400.0,12000000000004.812
311500.0,12000000000004.828
311600.0,12000000000004.828
311700.0,12000000000004.836
311800.0,12000000000004.844
311900.0,12000000000004.852
312000.0,12000000000004.86
312100.0,12000000000004.867
312200.0,12000000000004.867
312300.0,12000000000004.875
312400.0,12000000000004.89
312500.0,12000000000004.89
312600.0,12000000000004.89
312700.0,12000000000004.898
312800.0,12000000000004.906
312900.0,12000000000004.914
313000.0,12000000000004.922
313100.0,12000000000004.922
313200.0,12000000000004.938
313300.0,12000000000004.938
313400.0,12000000000004.953
313500.0,12000000000004.953
313600.0,12000000000004.96
313700.0,12000000000004.969
313800.0,12000000000004.969
313900.0,12000000000004.977
314000.0,12000000000004.984
314100.0,12000000000004.984
314200.0,12000000000005.0
314300.0,12000000000005.0
314400.0,12000000000005.016
314500.0,12000000000005.016
314600.0,12000000000005.023
314700.0,12000000000005.023
314800.0,12000000000005.031
314900.0,12000000000005.031
315000.0,12000000000005.04
315100.0,12000000000005.047
315200.0,12000000000005.055
315300.0,12000000000005.062
315400.0,12000000000005.062
315500.0,12000000000005.062
315600.0,12000000000005.078
315700.0,12000000000005.078
315800.0,12000000000005.086
315900.0,12000000000005.094
316000.0,12000000000005.094
316100.0,12000000000005.11
316200.0,12000000000005.11
316300.0,12000000000005.125
316400.0,12000000000005.125
316500.0,12000000000005.14
316600.0,12000000000005.14
316700.0,12000000000005.148
316800.0,12000000000005.156
316900.0,12000000000005.156
317000.0,12000000000005.172
317100.0,12000000000005.18
317200.0,12000000000005.188
317300.0,12000000000005.188
317400.0,12000000000005.203
317500.0,12000000000005.203
317600.0,12000000000005.21
317700.0,12000000000005.219
317800.0,12000000000005.227
317900.0,12000000000005.234
318000.0,12000000000005.242
318100.0,12000000000005.25
318200.0,12000000000005.25
318300.0,12000000000005.266
318400.0,12000000000005.266
318500.0,12000000000005.281
318600.0,12000000000005.281
318700.0,12000000000005.29
318800.0,12000000000005.297
318900.0,12000000000005.305
319000.0,12000000000005.312
319100.0,12000000000005.312
319200.0,12000000000005.32
319300.0,12000000000005.328
319400.0,12000000000005.344
319500.0,12000000000005.344
319600.0,12000000000005.352
319700.0,12000000000005.36
319800.0,12000000000005.367
319900.0,12000000000005.367
320000.0,12000000000005.375
320100.0,12000000000005.375
320200.0,12000000000005.383
320300.0,12000000000005.398
320400.0,12000000000005.406
320500.0,12000000000005.406
320600.0,12000000000005.414
320700.0,12000000000005.422
320800.0,12000000000005.43
320900.0,12000000000005.438
321000.0,12000000000005.438
321100.0,12000000000005.438
321200.0,12000000000005.438
321300.0,12000000000005.453
321400.0,12000000000005.46
321500.0,12000000000005.469
321600.0,12000000000005.469
321700.0,12000000000005.477
321800.0,12000000000005.484
321900.0,12000000000005.492
322000.0,12000000000005.5
322100.0,12000000000005.5
322200.0,12000000000005.5
322300.0,12000000000005.516
322400.0,12000000000005.516
322500.0,12000000000005.523
322600.0,12000000000005.531
322700.0,12000000000005.531
322800.0,12000000000005.54
322900.0,12000000000005.547
323000.0,12000000000005.562
323100.0,12000000000005.562
323200.0,12000000000005.562
323300.0,12000000000005.57
323400.0,12000000000005.578
323500.0,12000000000005.586
323600.0,12000000000005.594
323700.0,12000000000005.594
323800.0,12000000000005.602
323900.0,12000000000005.61
324000.0,12000000000005.625
324100.0,12000000000005.625
324200.0,12000000000005.633
324300.0,12000000000005.64
324400.0,12000000000005.648
324500.0,12000000000005.656
324600.0,12000000000005.656
324700.0,12000000000005.656
324800.0,12000000000005.664
324900.0,12000000000005.672
325000.0,12000000000005.688
325100.0,12000000000005.688
325200.0,12000000000005.695
325300.0,12000000000005.703
325400.0,12000000000005.71
325500.0,12000000000005.719
325600.0,12000000000005.719
325700.0,12000000000005.734
325800.0,12000000000005.734
325900.0,12000000000005.734
326000.0,12000000000005.75
326100.0,12000000000005.75
326200.0,12000000000005.758
326300.0,12000000000005.766
326400.0,12000000000005.766
326500.0,12000000000005.781
326600.0,12000000000005.781
326700.0,12000000000005.797
326800.0,12000000000005.797
326900.0,12000000000005.812
327000.0,12000000000005.812
327100.0,12000000000005.82
327200.0,12000000000005.828
327300.0,12000000000005.828
327400.0,12000000000005.844
327500.0,12000000000005.844
327600.0,12000000000005.86
327700.0,12000000000005.86
327800.0,12000000000005.875
327900.0,12000000000005.875
328000.0,12000000000005.883
328100.0,12000000000005.89
328200.0,12000000000005.89
328300.0,12000000000005.906
328400.0,12000000000005.914
328500.0,12000000000005.922
328600.0,12000000000005.922
328700.0,12000000000005.93
328800.0,12000000000005.938
328900.0,12000000000005.938
329000.0,12000000000005.945
329100.0,12000000000005.953
329200.0,12000000000005.96
329300.0,12000000000005.969
329400.0,12000000000005.977
329500.0,12000000000005.984
329600.0,12000000000005.984
329700.0,12000000000005.992
329800.0,12000000000006.0
329900.0,12000000000006.008
330000.0,12000000000006.016
330100.0,12000000000006.016
330200.0,12000000000006.016
330300.0,12000000000006.031
330400.0,12000000000006.04
330500.0,12000000000006.047
330600.0,12000000000006.047
330700.0,12000000000006.055
330800.0,12000000000006.062
330900.0,12000000000006.078
