M.L_b.Hplus Time [a],M.L_b.Hplus Hplus [mol/kg]
917820.0,5.395015419940609e-09
917830.0,5.395015419940609e-09
917840.0,5.395015419940609e-09
917850.0,5.395015419940609e-09
917860.0,5.395015419940609e-09
917870.0,5.395015419940609e-09
917880.0,5.395015419940609e-09
917890.0,5.395015419940609e-09
917900.0,5.395015419940609e-09
917910.0,5.395015419940609e-09
917920.0,5.395015419940609e-09
917930.0,5.395015419940609e-09
917940.0,5.395015419940609e-09
917950.0,5.395015419940609e-09
917960.0,5.395015419940609e-09
917970.0,5.395015419940609e-09
917980.0,5.395015419940609e-09
917990.0,5.395015419940609e-09
918000.0,5.395015419940609e-09
918010.0,5.395015419940609e-09
918020.0,5.395015419940609e-09
918030.0,5.395015419940609e-09
918040.0,5.395015419940609e-09
918050.0,5.395015419940609e-09
918060.0,5.395015419940609e-09
918070.0,5.395015419940609e-09
918080.0,5.395015419940609e-09
918090.0,5.395015419940609e-09
918100.0,5.395015419940609e-09
918110.0,5.395015419940609e-09
918120.0,5.395015419940609e-09
918130.0,5.395015419940609e-09
918140.0,5.395015419940609e-09
918150.0,5.395015419940609e-09
918160.0,5.395015419940609e-09
918170.0,5.395015419940609e-09
918180.0,5.395015419940609e-09
918190.0,5.395015419940609e-09
918200.0,5.395015419940609e-09
918210.0,5.395015419940609e-09
918220.0,5.395015419940609e-09
918230.0,5.395015419940609e-09
918240.0,5.395015419940609e-09
918250.0,5.395015419940609e-09
918260.0,5.395015419940609e-09
918270.0,5.395015419940609e-09
918280.0,5.395015419940609e-09
918290.0,5.395015419940609e-09
918300.0,5.395015419940609e-09
918310.0,5.395015419940609e-09
918320.0,5.395015419940609e-09
918330.0,5.395015419940609e-09
918340.0,5.395015419940609e-09
918350.0,5.395015419940609e-09
918360.0,5.395015419940609e-09
918370.0,5.395015419940609e-09
918380.0,5.395015419940609e-09
918390.0,5.395015419940609e-09
918400.0,5.395015419940609e-09
918410.0,5.395015419940609e-09
918420.0,5.395015419940609e-09
918430.0,5.395015419940609e-09
918440.0,5.395015419940609e-09
918450.0,5.395015419940609e-09
918460.0,5.395015419940609e-09
918470.0,5.395015419940609e-09
918480.0,5.395015419940609e-09
918490.0,5.395015419940609e-09
918500.0,5.395015419940609e-09
918510.0,5.395015419940609e-09
918520.0,5.395015419940609e-09
918530.0,5.395015419940609e-09
918540.0,5.395015419940609e-09
918550.0,5.395015419940609e-09
918560.0,5.395015419940609e-09
918570.0,5.395015419940609e-09
918580.0,5.395015419940609e-09
918590.0,5.395015419940609e-09
918600.0,5.395015419940609e-09
918610.0,5.395015419940609e-09
918620.0,5.395015419940609e-09
918630.0,5.395015419940609e-09
918640.0,5.395015419940609e-09
918650.0,5.395015419940609e-09
918660.0,5.395015419940609e-09
918670.0,5.395015419940609e-09
918680.0,5.395015419940609e-09
918690.0,5.395015419940609e-09
918700.0,5.395015419940609e-09
918710.0,5.395015419940609e-09
918720.0,5.395015419940609e-09
918730.0,5.395015419940609e-09
918740.0,5.395015419940609e-09
918750.0,5.395015419940609e-09
918760.0,5.395015419940609e-09
918770.0,5.395015419940609e-09
918780.0,5.395015419940609e-09
918790.0,5.395015419940609e-09
918800.0,5.395015419940609e-09
918810.0,5.395015419940609e-09
918820.0,5.395015419940609e-09
918830.0,5.395015419940609e-09
918840.0,5.395015419940609e-09
918850.0,5.395015419940609e-09
918860.0,5.395015419940609e-09
918870.0,5.395015419940609e-09
918880.0,5.395015419940609e-09
918890.0,5.395015419940609e-09
918900.0,5.395015419940609e-09
918910.0,5.395015419940609e-09
918920.0,5.395015419940609e-09
918930.0,5.395015419940609e-09
918940.0,5.395015419940609e-09
918950.0,5.395015419940609e-09
918960.0,5.395015419940609e-09
918970.0,5.395015419940609e-09
918980.0,5.395015419940609e-09
918990.0,5.395015419940609e-09
919000.0,5.395015419940609e-09
919010.0,5.395015419940609e-09
919020.0,5.395015419940609e-09
919030.0,5.395015419940609e-09
919040.0,5.395015419940609e-09
919050.0,5.395015419940609e-09
919060.0,5.395015419940609e-09
919070.0,5.395015419940609e-09
919080.0,5.395015419940609e-09
919090.0,5.395015419940609e-09
919100.0,5.395015419940609e-09
919110.0,5.395015419940609e-09
919120.0,5.395015419940609e-09
919130.0,5.395015419940609e-09
919140.0,5.395015419940609e-09
919150.0,5.395015419940609e-09
919160.0,5.395015419940609e-09
919170.0,5.395015419940609e-09
919180.0,5.395015419940609e-09
919190.0,5.395015419940609e-09
919200.0,5.395015419940609e-09
919210.0,5.395015419940609e-09
919220.0,5.395015419940609e-09
919230.0,5.395015419940609e-09
919240.0,5.395015419940609e-09
919250.0,5.395015419940609e-09
919260.0,5.395015419940609e-09
919270.0,5.395015419940609e-09
919280.0,5.395015419940609e-09
919290.0,5.395015419940609e-09
919300.0,5.395015419940609e-09
919310.0,5.395015419940609e-09
919320.0,5.395015419940609e-09
919330.0,5.395015419940609e-09
919340.0,5.395015419940609e-09
919350.0,5.395015419940609e-09
919360.0,5.395015419940609e-09
919370.0,5.395015419940609e-09
919380.0,5.395015419940609e-09
919390.0,5.395015419940609e-09
919400.0,5.395015419940609e-09
919410.0,5.395015419940609e-09
919420.0,5.395015419940609e-09
919430.0,5.395015419940609e-09
919440.0,5.395015419940609e-09
919450.0,5.395015419940609e-09
919460.0,5.395015419940609e-09
919470.0,5.395015419940609e-09
919480.0,5.395015419940609e-09
919490.0,5.395015419940609e-09
919500.0,5.395015419940609e-09
919510.0,5.395015419940609e-09
919520.0,5.395015419940609e-09
919530.0,5.395015419940609e-09
919540.0,5.395015419940609e-09
919550.0,5.395015419940609e-09
919560.0,5.395015419940609e-09
919570.0,5.395015419940609e-09
919580.0,5.395015419940609e-09
919590.0,5.395015419940609e-09
919600.0,5.395015419940609e-09
919610.0,5.395015419940609e-09
919620.0,5.395015419940609e-09
919630.0,5.395015419940609e-09
919640.0,5.395015419940609e-09
919650.0,5.395015419940609e-09
919660.0,5.395015419940609e-09
919670.0,5.395015419940609e-09
919680.0,5.395015419940609e-09
919690.0,5.395015419940609e-09
919700.0,5.395015419940609e-09
919710.0,5.395015419940609e-09
919720.0,5.395015419940609e-09
919730.0,5.395015419940609e-09
919740.0,5.395015419940609e-09
919750.0,5.395015419940609e-09
919760.0,5.395015419940609e-09
919770.0,5.395015419940609e-09
919780.0,5.395015419940609e-09
919790.0,5.395015419940609e-09
919800.0,5.395015419940609e-09
919810.0,5.395015419940609e-09
919820.0,5.395015419940609e-09
919830.0,5.395015419940609e-09
919840.0,5.395015419940609e-09
919850.0,5.395015419940609e-09
919860.0,5.395015419940609e-09
919870.0,5.395015419940609e-09
919880.0,5.395015419940609e-09
919890.0,5.395015419940609e-09
919900.0,5.395015419940609e-09
919910.0,5.395015419940609e-09
919920.0,5.395015419940609e-09
919930.0,5.395015419940609e-09
919940.0,5.395015419940609e-09
919950.0,5.395015419940609e-09
919960.0,5.395015419940609e-09
919970.0,5.395015419940609e-09
919980.0,5.395015419940609e-09
919990.0,5.395015419940609e-09
920000.0,5.395015419940609e-09
920010.0,5.395015419940609e-09
920020.0,5.395015419940609e-09
920030.0,5.395015419940609e-09
920040.0,5.395015419940609e-09
920050.0,5.395015419940609e-09
920060.0,5.395015419940609e-09
920070.0,5.395015419940609e-09
920080.0,5.395015419940609e-09
920090.0,5.395015419940609e-09
920100.0,5.395015419940609e-09
920110.0,5.395015419940609e-09
920120.0,5.395015419940609e-09
920130.0,5.395015419940609e-09
920140.0,5.395015419940609e-09
920150.0,5.395015419940609e-09
920160.0,5.395015419940609e-09
920170.0,5.395015419940609e-09
920180.0,5.395015419940609e-09
920190.0,5.395015419940609e-09
920200.0,5.395015419940609e-09
920210.0,5.395015419940609e-09
920220.0,5.395015419940609e-09
920230.0,5.395015419940609e-09
920240.0,5.395015419940609e-09
920250.0,5.395015419940609e-09
920260.0,5.395015419940609e-09
920270.0,5.395015419940609e-09
920280.0,5.395015419940609e-09
920290.0,5.395015419940609e-09
920300.0,5.395015419940609e-09
920310.0,5.395015419940609e-09
920320.0,5.395015419940609e-09
920330.0,5.395015419940609e-09
920340.0,5.395015419940609e-09
920350.0,5.395015419940609e-09
920360.0,5.395015419940609e-09
920370.0,5.395015419940609e-09
920380.0,5.395015419940609e-09
920390.0,5.395015419940609e-09
920400.0,5.395015419940609e-09
920410.0,5.395015419940609e-09
920420.0,5.395015419940609e-09
920430.0,5.395015419940609e-09
920440.0,5.395015419940609e-09
920450.0,5.395015419940609e-09
920460.0,5.395015419940609e-09
920470.0,5.395015419940609e-09
920480.0,5.395015419940609e-09
920490.0,5.395015419940609e-09
920500.0,5.395015419940609e-09
920510.0,5.395015419940609e-09
920520.0,5.395015419940609e-09
920530.0,5.395015419940609e-09
920540.0,5.395015419940609e-09
920550.0,5.395015419940609e-09
920560.0,5.395015419940609e-09
920570.0,5.395015419940609e-09
920580.0,5.395015419940609e-09
920590.0,5.395015419940609e-09
920600.0,5.395015419940609e-09
920610.0,5.395015419940609e-09
920620.0,5.395015419940609e-09
920630.0,5.395015419940609e-09
920640.0,5.395015419940609e-09
920650.0,5.395015419940609e-09
920660.0,5.395015419940609e-09
920670.0,5.395015419940609e-09
920680.0,5.395015419940609e-09
920690.0,5.395015419940609e-09
920700.0,5.395015419940609e-09
920710.0,5.395015419940609e-09
920720.0,5.395015419940609e-09
920730.0,5.395015419940609e-09
920740.0,5.395015419940609e-09
920750.0,5.395015419940609e-09
920760.0,5.395015419940609e-09
920770.0,5.395015419940609e-09
920780.0,5.395015419940609e-09
920790.0,5.395015419940609e-09
920800.0,5.395015419940609e-09
920810.0,5.395015419940609e-09
920820.0,5.395015419940609e-09
920830.0,5.395015419940609e-09
920840.0,5.395015419940609e-09
920850.0,5.395015419940609e-09
920860.0,5.395015419940609e-09
920870.0,5.395015419940609e-09
920880.0,5.395015419940609e-09
920890.0,5.395015419940609e-09
920900.0,5.395015419940609e-09
920910.0,5.395015419940609e-09
920920.0,5.395015419940609e-09
920930.0,5.395015419940609e-09
920940.0,5.395015419940609e-09
920950.0,5.395015419940609e-09
920960.0,5.395015419940609e-09
920970.0,5.395015419940609e-09
920980.0,5.395015419940609e-09
920990.0,5.395015419940609e-09
921000.0,5.395015419940609e-09
921010.0,5.395015419940609e-09
921020.0,5.395015419940609e-09
921030.0,5.395015419940609e-09
921040.0,5.395015419940609e-09
921050.0,5.395015419940609e-09
921060.0,5.395015419940609e-09
921070.0,5.395015419940609e-09
921080.0,5.395015419940609e-09
921090.0,5.395015419940609e-09
921100.0,5.395015419940609e-09
921110.0,5.395015419940609e-09
921120.0,5.395015419940609e-09
921130.0,5.395015419940609e-09
921140.0,5.395015419940609e-09
921150.0,5.395015419940609e-09
921160.0,5.395015419940609e-09
921170.0,5.395015419940609e-09
921180.0,5.395015419940609e-09
921190.0,5.395015419940609e-09
921200.0,5.395015419940609e-09
921210.0,5.395015419940609e-09
921220.0,5.395015419940609e-09
921230.0,5.395015419940609e-09
921240.0,5.395015419940609e-09
921250.0,5.395015419940609e-09
921260.0,5.395015419940609e-09
921270.0,5.395015419940609e-09
921280.0,5.395015419940609e-09
921290.0,5.395015419940609e-09
921300.0,5.395015419940609e-09
921310.0,5.395015419940609e-09
921320.0,5.395015419940609e-09
921330.0,5.395015419940609e-09
921340.0,5.395015419940609e-09
921350.0,5.395015419940609e-09
921360.0,5.395015419940609e-09
921370.0,5.395015419940609e-09
921380.0,5.395015419940609e-09
921390.0,5.395015419940609e-09
921400.0,5.395015419940609e-09
921410.0,5.395015419940609e-09
921420.0,5.395015419940609e-09
921430.0,5.395015419940609e-09
921440.0,5.395015419940609e-09
921450.0,5.395015419940609e-09
921460.0,5.395015419940609e-09
921470.0,5.395015419940609e-09
921480.0,5.395015419940609e-09
921490.0,5.395015419940609e-09
921500.0,5.395015419940609e-09
921510.0,5.395015419940609e-09
921520.0,5.395015419940609e-09
921530.0,5.395015419940609e-09
921540.0,5.395015419940609e-09
921550.0,5.395015419940609e-09
921560.0,5.395015419940609e-09
921570.0,5.395015419940609e-09
921580.0,5.395015419940609e-09
921590.0,5.395015419940609e-09
921600.0,5.395015419940609e-09
921610.0,5.395015419940609e-09
921620.0,5.395015419940609e-09
921630.0,5.395015419940609e-09
921640.0,5.395015419940609e-09
921650.0,5.395015419940609e-09
921660.0,5.395015419940609e-09
921670.0,5.395015419940609e-09
921680.0,5.395015419940609e-09
921690.0,5.395015419940609e-09
921700.0,5.395015419940609e-09
921710.0,5.395015419940609e-09
921720.0,5.395015419940609e-09
921730.0,5.395015419940609e-09
921740.0,5.395015419940609e-09
921750.0,5.395015419940609e-09
921760.0,5.395015419940609e-09
921770.0,5.395015419940609e-09
921780.0,5.395015419940609e-09
921790.0,5.395015419940609e-09
921800.0,5.395015419940609e-09
921810.0,5.395015419940609e-09
921820.0,5.395015419940609e-09
921830.0,5.395015419940609e-09
921840.0,5.395015419940609e-09
921850.0,5.395015419940609e-09
921860.0,5.395015419940609e-09
921870.0,5.395015419940609e-09
921880.0,5.395015419940609e-09
921890.0,5.395015419940609e-09
921900.0,5.395015419940609e-09
921910.0,5.395015419940609e-09
921920.0,5.395015419940609e-09
921930.0,5.395015419940609e-09
921940.0,5.395015419940609e-09
921950.0,5.395015419940609e-09
921960.0,5.395015419940609e-09
921970.0,5.395015419940609e-09
921980.0,5.395015419940609e-09
921990.0,5.395015419940609e-09
922000.0,5.395015419940609e-09
922010.0,5.395015419940609e-09
922020.0,5.395015419940609e-09
922030.0,5.395015419940609e-09
922040.0,5.395015419940609e-09
922050.0,5.395015419940609e-09
922060.0,5.395015419940609e-09
922070.0,5.395015419940609e-09
922080.0,5.395015419940609e-09
922090.0,5.395015419940609e-09
922100.0,5.395015419940609e-09
922110.0,5.395015419940609e-09
922120.0,5.395015419940609e-09
922130.0,5.395015419940609e-09
922140.0,5.395015419940609e-09
922150.0,5.395015419940609e-09
922160.0,5.395015419940609e-09
922170.0,5.395015419940609e-09
922180.0,5.395015419940609e-09
922190.0,5.395015419940609e-09
922200.0,5.395015419940609e-09
922210.0,5.395015419940609e-09
922220.0,5.395015419940609e-09
922230.0,5.395015419940609e-09
922240.0,5.395015419940609e-09
922250.0,5.395015419940609e-09
922260.0,5.395015419940609e-09
922270.0,5.395015419940609e-09
922280.0,5.395015419940609e-09
922290.0,5.395015419940609e-09
922300.0,5.395015419940609e-09
922310.0,5.395015419940609e-09
922320.0,5.395015419940609e-09
922330.0,5.395015419940609e-09
922340.0,5.395015419940609e-09
922350.0,5.395015419940609e-09
922360.0,5.395015419940609e-09
922370.0,5.395015419940609e-09
922380.0,5.395015419940609e-09
922390.0,5.395015419940609e-09
922400.0,5.395015419940609e-09
922410.0,5.395015419940609e-09
922420.0,5.395015419940609e-09
922430.0,5.395015419940609e-09
922440.0,5.395015419940609e-09
922450.0,5.395015419940609e-09
922460.0,5.395015419940609e-09
922470.0,5.395015419940609e-09
922480.0,5.395015419940609e-09
922490.0,5.395015419940609e-09
922500.0,5.395015419940609e-09
922510.0,5.395015419940609e-09
922520.0,5.395015419940609e-09
922530.0,5.395015419940609e-09
922540.0,5.395015419940609e-09
922550.0,5.395015419940609e-09
922560.0,5.395015419940609e-09
922570.0,5.395015419940609e-09
922580.0,5.395015419940609e-09
922590.0,5.395015419940609e-09
922600.0,5.395015419940609e-09
922610.0,5.395015419940609e-09
922620.0,5.395015419940609e-09
922630.0,5.395015419940609e-09
922640.0,5.395015419940609e-09
922650.0,5.395015419940609e-09
922660.0,5.395015419940609e-09
922670.0,5.395015419940609e-09
922680.0,5.395015419940609e-09
922690.0,5.395015419940609e-09
922700.0,5.395015419940609e-09
922710.0,5.395015419940609e-09
922720.0,5.395015419940609e-09
922730.0,5.395015419940609e-09
922740.0,5.395015419940609e-09
922750.0,5.395015419940609e-09
922760.0,5.395015419940609e-09
922770.0,5.395015419940609e-09
922780.0,5.395015419940609e-09
922790.0,5.395015419940609e-09
922800.0,5.395015419940609e-09
922810.0,5.395015419940609e-09
922820.0,5.395015419940609e-09
922830.0,5.395015419940609e-09
922840.0,5.395015419940609e-09
922850.0,5.395015419940609e-09
922860.0,5.395015419940609e-09
922870.0,5.395015419940609e-09
922880.0,5.395015419940609e-09
922890.0,5.395015419940609e-09
922900.0,5.395015419940609e-09
922910.0,5.395015419940609e-09
922920.0,5.395015419940609e-09
922930.0,5.395015419940609e-09
922940.0,5.395015419940609e-09
922950.0,5.395015419940609e-09
922960.0,5.395015419940609e-09
922970.0,5.395015419940609e-09
922980.0,5.395015419940609e-09
922990.0,5.395015419940609e-09
923000.0,5.395015419940609e-09
923010.0,5.395015419940609e-09
923020.0,5.395015419940609e-09
923030.0,5.395015419940609e-09
923040.0,5.395015419940609e-09
923050.0,5.395015419940609e-09
923060.0,5.395015419940609e-09
923070.0,5.395015419940609e-09
923080.0,5.395015419940609e-09
923090.0,5.395015419940609e-09
923100.0,5.395015419940609e-09
923110.0,5.395015419940609e-09
923120.0,5.395015419940609e-09
923130.0,5.395015419940609e-09
923140.0,5.395015419940609e-09
923150.0,5.395015419940609e-09
923160.0,5.395015419940609e-09
923170.0,5.395015419940609e-09
923180.0,5.395015419940609e-09
923190.0,5.395015419940609e-09
923200.0,5.395015419940609e-09
923210.0,5.395015419940609e-09
923220.0,5.395015419940609e-09
923230.0,5.395015419940609e-09
923240.0,5.395015419940609e-09
923250.0,5.395015419940609e-09
923260.0,5.395015419940609e-09
923270.0,5.395015419940609e-09
923280.0,5.395015419940609e-09
923290.0,5.395015419940609e-09
923300.0,5.395015419940609e-09
923310.0,5.395015419940609e-09
923320.0,5.395015419940609e-09
923330.0,5.395015419940609e-09
923340.0,5.395015419940609e-09
923350.0,5.395015419940609e-09
923360.0,5.395015419940609e-09
923370.0,5.395015419940609e-09
923380.0,5.395015419940609e-09
923390.0,5.395015419940609e-09
923400.0,5.395015419940609e-09
923410.0,5.395015419940609e-09
923420.0,5.395015419940609e-09
923430.0,5.395015419940609e-09
923440.0,5.395015419940609e-09
923450.0,5.395015419940609e-09
923460.0,5.395015419940609e-09
923470.0,5.395015419940609e-09
923480.0,5.395015419940609e-09
923490.0,5.395015419940609e-09
923500.0,5.395015419940609e-09
923510.0,5.395015419940609e-09
923520.0,5.395015419940609e-09
923530.0,5.395015419940609e-09
923540.0,5.395015419940609e-09
923550.0,5.395015419940609e-09
923560.0,5.395015419940609e-09
923570.0,5.395015419940609e-09
923580.0,5.395015419940609e-09
923590.0,5.395015419940609e-09
923600.0,5.395015419940609e-09
923610.0,5.395015419940609e-09
