M.D_b.CO3 Time [a],M.D_b.CO3 CO3 [mol/kg]
914300.0,8.739742102613779e-05
914400.0,8.739742102613795e-05
914500.0,8.739742102613791e-05
914600.0,8.739742102613777e-05
914700.0,8.739742102613798e-05
914800.0,8.739742102613791e-05
914900.0,8.739742102613777e-05
915000.0,8.739742102613793e-05
915100.0,8.739742102613791e-05
915200.0,8.739742102613777e-05
915300.0,8.739742102613796e-05
915400.0,8.739742102613791e-05
915500.0,8.739742102613779e-05
915600.0,8.739742102613793e-05
915700.0,8.739742102613791e-05
915800.0,8.739742102613779e-05
915900.0,8.739742102613795e-05
916000.0,8.739742102613791e-05
916100.0,8.739742102613777e-05
916200.0,8.739742102613795e-05
916300.0,8.739742102613791e-05
916400.0,8.739742102613781e-05
916500.0,8.739742102613793e-05
916600.0,8.739742102613791e-05
916700.0,8.739742102613779e-05
916800.0,8.739742102613796e-05
916900.0,8.73974210261379e-05
917000.0,8.739742102613777e-05
917100.0,8.739742102613793e-05
917200.0,8.739742102613791e-05
917300.0,8.739742102613779e-05
917400.0,8.739742102613795e-05
917500.0,8.739742102613791e-05
917600.0,8.739742102613777e-05
917700.0,8.739742102613796e-05
917800.0,8.739742102613791e-05
917900.0,8.739742102613779e-05
918000.0,8.739742102613799e-05
918100.0,8.739742102613791e-05
918200.0,8.739742102613774e-05
918300.0,8.739742102613793e-05
918400.0,8.739742102613791e-05
918500.0,8.739742102613779e-05
918600.0,8.739742102613798e-05
918700.0,8.73974210261379e-05
918800.0,8.739742102613777e-05
918900.0,8.739742102613796e-05
919000.0,8.739742102613791e-05
919100.0,8.739742102613777e-05
919200.0,8.739742102613796e-05
919300.0,8.739742102613791e-05
919400.0,8.739742102613776e-05
919500.0,8.739742102613796e-05
919600.0,8.73974210261379e-05
919700.0,8.739742102613779e-05
919800.0,8.739742102613796e-05
919900.0,8.73974210261379e-05
920000.0,8.739742102613779e-05
920100.0,8.739742102613798e-05
920200.0,8.73974210261379e-05
920300.0,8.739742102613777e-05
920400.0,8.739742102613795e-05
920500.0,8.739742102613791e-05
920600.0,8.739742102613779e-05
920700.0,8.739742102613796e-05
920800.0,8.73974210261379e-05
920900.0,8.739742102613779e-05
921000.0,8.739742102613795e-05
921100.0,8.73974210261379e-05
921200.0,8.739742102613781e-05
921300.0,8.739742102613795e-05
921400.0,8.73974210261379e-05
921500.0,8.739742102613779e-05
921600.0,8.739742102613798e-05
921700.0,8.73974210261379e-05
921800.0,8.739742102613777e-05
921900.0,8.739742102613796e-05
922000.0,8.739742102613791e-05
922100.0,8.739742102613777e-05
922200.0,8.739742102613795e-05
922300.0,8.73974210261379e-05
922400.0,8.739742102613779e-05
922500.0,8.739742102613798e-05
922600.0,8.73974210261379e-05
922700.0,8.739742102613777e-05
922800.0,8.739742102613795e-05
922900.0,8.73974210261379e-05
923000.0,8.739742102613777e-05
923100.0,8.739742102613796e-05
923200.0,8.739742102613791e-05
923300.0,8.739742102613779e-05
923400.0,8.739742102613793e-05
923500.0,8.739742102613791e-05
923600.0,8.739742102613777e-05
923700.0,8.739742102613798e-05
923800.0,8.739742102613791e-05
923900.0,8.739742102613779e-05
924000.0,8.739742102613793e-05
924100.0,8.739742102613791e-05
924200.0,8.739742102613781e-05
924300.0,8.739742102613793e-05
924400.0,8.739742102613791e-05
924500.0,8.739742102613779e-05
924600.0,8.739742102613796e-05
924700.0,8.73974210261379e-05
924800.0,8.739742102613777e-05
924900.0,8.739742102613793e-05
925000.0,8.739742102613791e-05
925100.0,8.739742102613779e-05
925200.0,8.739742102613795e-05
925300.0,8.739742102613791e-05
925400.0,8.739742102613779e-05
925500.0,8.739742102613795e-05
925600.0,8.739742102613791e-05
925700.0,8.739742102613777e-05
925800.0,8.739742102613796e-05
925900.0,8.73974210261379e-05
926000.0,8.739742102613777e-05
926100.0,8.739742102613795e-05
926200.0,8.739742102613791e-05
926300.0,8.739742102613776e-05
926400.0,8.739742102613796e-05
926500.0,8.739742102613791e-05
926600.0,8.739742102613777e-05
926700.0,8.739742102613798e-05
926800.0,8.739742102613791e-05
926900.0,8.739742102613777e-05
927000.0,8.739742102613796e-05
927100.0,8.739742102613791e-05
927200.0,8.739742102613776e-05
927300.0,8.739742102613796e-05
927400.0,8.739742102613791e-05
927500.0,8.739742102613779e-05
927600.0,8.739742102613796e-05
927700.0,8.739742102613791e-05
927800.0,8.739742102613776e-05
927900.0,8.739742102613796e-05
928000.0,8.73974210261379e-05
928100.0,8.739742102613779e-05
928200.0,8.739742102613796e-05
928300.0,8.739742102613791e-05
928400.0,8.739742102613779e-05
928500.0,8.739742102613798e-05
928600.0,8.73974210261379e-05
928700.0,8.739742102613777e-05
928800.0,8.739742102613795e-05
928900.0,8.739742102613791e-05
929000.0,8.739742102613777e-05
929100.0,8.739742102613798e-05
929200.0,8.73974210261379e-05
929300.0,8.739742102613779e-05
929400.0,8.739742102613795e-05
929500.0,8.73974210261379e-05
929600.0,8.739742102613781e-05
929700.0,8.739742102613795e-05
929800.0,8.73974210261379e-05
929900.0,8.739742102613779e-05
930000.0,8.739742102613796e-05
930100.0,8.739742102613788e-05
930200.0,8.739742102613777e-05
930300.0,8.739742102613796e-05
930400.0,8.739742102613791e-05
930500.0,8.739742102613779e-05
930600.0,8.739742102613798e-05
930700.0,8.73974210261379e-05
930800.0,8.739742102613777e-05
930900.0,8.739742102613795e-05
931000.0,8.73974210261379e-05
931100.0,8.739742102613781e-05
931200.0,8.739742102613795e-05
931300.0,8.73974210261379e-05
931400.0,8.739742102613779e-05
931500.0,8.739742102613793e-05
931600.0,8.739742102613791e-05
931700.0,8.739742102613777e-05
931800.0,8.739742102613795e-05
931900.0,8.739742102613791e-05
932000.0,8.739742102613777e-05
932100.0,8.739742102613795e-05
932200.0,8.739742102613791e-05
932300.0,8.739742102613777e-05
932400.0,8.739742102613795e-05
932500.0,8.739742102613791e-05
932600.0,8.739742102613779e-05
932700.0,8.739742102613793e-05
932800.0,8.739742102613791e-05
932900.0,8.739742102613779e-05
933000.0,8.739742102613798e-05
933100.0,8.739742102613791e-05
933200.0,8.739742102613779e-05
933300.0,8.739742102613793e-05
933400.0,8.739742102613791e-05
933500.0,8.739742102613781e-05
933600.0,8.739742102613795e-05
933700.0,8.739742102613791e-05
933800.0,8.739742102613777e-05
933900.0,8.739742102613796e-05
934000.0,8.739742102613791e-05
934100.0,8.739742102613779e-05
934200.0,8.739742102613795e-05
934300.0,8.739742102613791e-05
934400.0,8.739742102613776e-05
934500.0,8.739742102613795e-05
934600.0,8.739742102613791e-05
934700.0,8.739742102613779e-05
934800.0,8.739742102613798e-05
934900.0,8.73974210261379e-05
935000.0,8.739742102613777e-05
935100.0,8.739742102613796e-05
935200.0,8.739742102613791e-05
935300.0,8.739742102613777e-05
935400.0,8.739742102613796e-05
935500.0,8.739742102613791e-05
935600.0,8.739742102613776e-05
935700.0,8.739742102613796e-05
935800.0,8.739742102613791e-05
935900.0,8.739742102613777e-05
936000.0,8.739742102613798e-05
936100.0,8.739742102613791e-05
936200.0,8.739742102613777e-05
936300.0,8.739742102613795e-05
936400.0,8.739742102613791e-05
936500.0,8.739742102613777e-05
936600.0,8.739742102613796e-05
936700.0,8.73974210261379e-05
936800.0,8.739742102613779e-05
936900.0,8.739742102613796e-05
937000.0,8.73974210261379e-05
937100.0,8.739742102613779e-05
937200.0,8.739742102613796e-05
937300.0,8.739742102613788e-05
937400.0,8.739742102613777e-05
937500.0,8.739742102613796e-05
937600.0,8.739742102613791e-05
937700.0,8.739742102613779e-05
937800.0,8.739742102613795e-05
937900.0,8.73974210261379e-05
938000.0,8.739742102613779e-05
938100.0,8.739742102613796e-05
938200.0,8.739742102613791e-05
938300.0,8.739742102613777e-05
938400.0,8.739742102613798e-05
938500.0,8.73974210261379e-05
938600.0,8.739742102613777e-05
938700.0,8.739742102613795e-05
938800.0,8.739742102613791e-05
938900.0,8.739742102613781e-05
939000.0,8.739742102613793e-05
939100.0,8.73974210261379e-05
939200.0,8.739742102613779e-05
939300.0,8.739742102613795e-05
939400.0,8.73974210261379e-05
939500.0,8.739742102613779e-05
939600.0,8.739742102613793e-05
939700.0,8.73974210261379e-05
939800.0,8.739742102613779e-05
939900.0,8.739742102613795e-05
940000.0,8.73974210261379e-05
940100.0,8.739742102613779e-05
940200.0,8.739742102613793e-05
940300.0,8.739742102613791e-05
940400.0,8.739742102613777e-05
940500.0,8.739742102613795e-05
940600.0,8.739742102613791e-05
940700.0,8.739742102613777e-05
940800.0,8.739742102613795e-05
940900.0,8.739742102613791e-05
941000.0,8.739742102613779e-05
941100.0,8.739742102613792e-05
941200.0,8.739742102613791e-05
941300.0,8.739742102613781e-05
941400.0,8.739742102613796e-05
941500.0,8.739742102613791e-05
941600.0,8.739742102613777e-05
941700.0,8.739742102613795e-05
941800.0,8.739742102613791e-05
941900.0,8.739742102613779e-05
942000.0,8.739742102613792e-05
942100.0,8.739742102613791e-05
942200.0,8.739742102613781e-05
942300.0,8.739742102613795e-05
942400.0,8.739742102613791e-05
942500.0,8.739742102613779e-05
942600.0,8.739742102613795e-05
942700.0,8.739742102613791e-05
942800.0,8.739742102613776e-05
942900.0,8.739742102613796e-05
943000.0,8.739742102613791e-05
943100.0,8.739742102613779e-05
943200.0,8.739742102613796e-05
943300.0,8.739742102613791e-05
943400.0,8.739742102613776e-05
943500.0,8.739742102613796e-05
943600.0,8.739742102613791e-05
943700.0,8.739742102613779e-05
943800.0,8.739742102613796e-05
943900.0,8.739742102613791e-05
944000.0,8.739742102613776e-05
944100.0,8.739742102613796e-05
944200.0,8.739742102613791e-05
944300.0,8.739742102613779e-05
944400.0,8.739742102613795e-05
944500.0,8.739742102613791e-05
944600.0,8.739742102613777e-05
944700.0,8.739742102613796e-05
944800.0,8.739742102613791e-05
944900.0,8.739742102613779e-05
945000.0,8.739742102613798e-05
945100.0,8.73974210261379e-05
945200.0,8.739742102613777e-05
945300.0,8.739742102613795e-05
945400.0,8.73974210261379e-05
945500.0,8.739742102613781e-05
945600.0,8.739742102613795e-05
945700.0,8.73974210261379e-05
945800.0,8.739742102613779e-05
945900.0,8.739742102613798e-05
946000.0,8.73974210261379e-05
946100.0,8.739742102613777e-05
946200.0,8.739742102613795e-05
946300.0,8.73974210261379e-05
946400.0,8.739742102613781e-05
946500.0,8.739742102613795e-05
946600.0,8.73974210261379e-05
946700.0,8.739742102613779e-05
946800.0,8.739742102613795e-05
946900.0,8.73974210261379e-05
947000.0,8.739742102613779e-05
947100.0,8.739742102613798e-05
947200.0,8.73974210261379e-05
947300.0,8.739742102613777e-05
947400.0,8.739742102613795e-05
947500.0,8.73974210261379e-05
947600.0,8.739742102613777e-05
947700.0,8.739742102613798e-05
947800.0,8.73974210261379e-05
947900.0,8.739742102613777e-05
948000.0,8.739742102613796e-05
948100.0,8.739742102613791e-05
948200.0,8.739742102613779e-05
948300.0,8.739742102613796e-05
948400.0,8.739742102613791e-05
948500.0,8.739742102613779e-05
948600.0,8.739742102613793e-05
948700.0,8.739742102613791e-05
948800.0,8.739742102613781e-05
948900.0,8.739742102613793e-05
949000.0,8.739742102613791e-05
949100.0,8.739742102613781e-05
949200.0,8.739742102613795e-05
949300.0,8.739742102613791e-05
949400.0,8.739742102613777e-05
949500.0,8.739742102613795e-05
949600.0,8.739742102613791e-05
949700.0,8.739742102613777e-05
949800.0,8.739742102613795e-05
949900.0,8.739742102613791e-05
950000.0,8.739742102613781e-05
950100.0,8.739742102613793e-05
950200.0,8.739742102613791e-05
950300.0,8.739742102613779e-05
950400.0,8.739742102613796e-05
950500.0,8.739742102613791e-05
950600.0,8.739742102613779e-05
950700.0,8.739742102613798e-05
950800.0,8.739742102613791e-05
950900.0,8.739742102613779e-05
951000.0,8.739742102613795e-05
951100.0,8.739742102613791e-05
951200.0,8.739742102613777e-05
951300.0,8.739742102613798e-05
951400.0,8.739742102613791e-05
951500.0,8.739742102613777e-05
951600.0,8.739742102613798e-05
951700.0,8.73974210261379e-05
951800.0,8.739742102613777e-05
951900.0,8.739742102613796e-05
952000.0,8.73974210261379e-05
952100.0,8.739742102613779e-05
952200.0,8.739742102613795e-05
952300.0,8.739742102613791e-05
952400.0,8.739742102613776e-05
952500.0,8.739742102613795e-05
952600.0,8.739742102613791e-05
952700.0,8.739742102613779e-05
952800.0,8.739742102613799e-05
952900.0,8.73974210261379e-05
953000.0,8.739742102613777e-05
953100.0,8.739742102613796e-05
953200.0,8.739742102613791e-05
953300.0,8.739742102613781e-05
953400.0,8.739742102613795e-05
953500.0,8.73974210261379e-05
953600.0,8.739742102613779e-05
953700.0,8.739742102613798e-05
953800.0,8.73974210261379e-05
953900.0,8.739742102613777e-05
954000.0,8.739742102613795e-05
954100.0,8.73974210261379e-05
954200.0,8.739742102613779e-05
954300.0,8.739742102613796e-05
954400.0,8.739742102613791e-05
954500.0,8.739742102613777e-05
954600.0,8.739742102613796e-05
954700.0,8.73974210261379e-05
954800.0,8.739742102613779e-05
954900.0,8.739742102613796e-05
955000.0,8.739742102613791e-05
955100.0,8.739742102613779e-05
955200.0,8.739742102613798e-05
955300.0,8.73974210261379e-05
955400.0,8.739742102613777e-05
955500.0,8.739742102613795e-05
955600.0,8.73974210261379e-05
955700.0,8.739742102613781e-05
955800.0,8.739742102613796e-05
955900.0,8.739742102613788e-05
956000.0,8.739742102613777e-05
956100.0,8.739742102613798e-05
956200.0,8.739742102613792e-05
956300.0,8.739742102613777e-05
956400.0,8.739742102613796e-05
956500.0,8.73974210261379e-05
956600.0,8.739742102613779e-05
956700.0,8.739742102613796e-05
956800.0,8.739742102613791e-05
956900.0,8.739742102613777e-05
957000.0,8.739742102613796e-05
957100.0,8.73974210261379e-05
957200.0,8.739742102613777e-05
957300.0,8.739742102613795e-05
957400.0,8.739742102613791e-05
957500.0,8.739742102613781e-05
957600.0,8.739742102613793e-05
957700.0,8.739742102613791e-05
957800.0,8.739742102613781e-05
957900.0,8.739742102613795e-05
958000.0,8.739742102613791e-05
958100.0,8.739742102613779e-05
958200.0,8.739742102613793e-05
958300.0,8.739742102613791e-05
958400.0,8.739742102613781e-05
958500.0,8.739742102613795e-05
958600.0,8.739742102613791e-05
958700.0,8.739742102613779e-05
958800.0,8.739742102613793e-05
958900.0,8.739742102613791e-05
959000.0,8.739742102613779e-05
959100.0,8.739742102613796e-05
959200.0,8.73974210261379e-05
959300.0,8.739742102613779e-05
959400.0,8.739742102613793e-05
959500.0,8.739742102613791e-05
959600.0,8.739742102613777e-05
959700.0,8.739742102613795e-05
959800.0,8.739742102613791e-05
959900.0,8.739742102613777e-05
960000.0,8.739742102613796e-05
960100.0,8.73974210261379e-05
960200.0,8.739742102613779e-05
960300.0,8.739742102613798e-05
960400.0,8.739742102613791e-05
960500.0,8.739742102613777e-05
960600.0,8.739742102613796e-05
960700.0,8.739742102613791e-05
960800.0,8.739742102613779e-05
960900.0,8.739742102613798e-05
961000.0,8.739742102613791e-05
961100.0,8.739742102613777e-05
961200.0,8.739742102613796e-05
961300.0,8.739742102613791e-05
961400.0,8.739742102613779e-05
961500.0,8.739742102613796e-05
961600.0,8.739742102613791e-05
961700.0,8.739742102613779e-05
961800.0,8.739742102613795e-05
961900.0,8.739742102613791e-05
962000.0,8.739742102613776e-05
962100.0,8.739742102613796e-05
962200.0,8.739742102613791e-05
962300.0,8.739742102613779e-05
962400.0,8.739742102613795e-05
962500.0,8.73974210261379e-05
962600.0,8.739742102613779e-05
962700.0,8.739742102613798e-05
962800.0,8.73974210261379e-05
962900.0,8.739742102613777e-05
963000.0,8.739742102613795e-05
963100.0,8.73974210261379e-05
963200.0,8.739742102613781e-05
963300.0,8.739742102613796e-05
963400.0,8.739742102613788e-05
963500.0,8.739742102613777e-05
963600.0,8.739742102613796e-05
963700.0,8.739742102613791e-05
963800.0,8.739742102613779e-05
963900.0,8.739742102613798e-05
964000.0,8.73974210261379e-05
964100.0,8.739742102613777e-05
964200.0,8.739742102613795e-05
964300.0,8.739742102613791e-05
964400.0,8.739742102613777e-05
964500.0,8.739742102613796e-05
964600.0,8.73974210261379e-05
964700.0,8.739742102613779e-05
964800.0,8.739742102613796e-05
964900.0,8.73974210261379e-05
965000.0,8.739742102613779e-05
965100.0,8.739742102613795e-05
965200.0,8.73974210261379e-05
965300.0,8.739742102613779e-05
965400.0,8.739742102613798e-05
965500.0,8.73974210261379e-05
965600.0,8.739742102613777e-05
965700.0,8.739742102613793e-05
965800.0,8.739742102613791e-05
965900.0,8.739742102613781e-05
966000.0,8.739742102613793e-05
966100.0,8.739742102613791e-05
966200.0,8.739742102613779e-05
966300.0,8.739742102613796e-05
966400.0,8.739742102613791e-05
966500.0,8.739742102613781e-05
966600.0,8.739742102613793e-05
966700.0,8.739742102613791e-05
966800.0,8.739742102613777e-05
966900.0,8.739742102613796e-05
967000.0,8.739742102613791e-05
967100.0,8.739742102613777e-05
967200.0,8.739742102613795e-05
967300.0,8.739742102613791e-05
967400.0,8.739742102613777e-05
967500.0,8.739742102613795e-05
967600.0,8.739742102613791e-05
967700.0,8.739742102613779e-05
967800.0,8.739742102613793e-05
967900.0,8.739742102613791e-05
968000.0,8.739742102613777e-05
968100.0,8.739742102613795e-05
968200.0,8.739742102613791e-05
968300.0,8.739742102613777e-05
968400.0,8.739742102613796e-05
968500.0,8.739742102613791e-05
968600.0,8.739742102613779e-05
968700.0,8.739742102613798e-05
968800.0,8.73974210261379e-05
968900.0,8.739742102613777e-05
969000.0,8.739742102613796e-05
969100.0,8.73974210261379e-05
969200.0,8.739742102613777e-05
969300.0,8.739742102613796e-05
969400.0,8.73974210261379e-05
969500.0,8.739742102613779e-05
969600.0,8.739742102613798e-05
969700.0,8.73974210261379e-05
969800.0,8.739742102613777e-05
969900.0,8.739742102613796e-05
970000.0,8.73974210261379e-05
970100.0,8.739742102613777e-05
970200.0,8.739742102613796e-05
970300.0,8.73974210261379e-05
970400.0,8.739742102613777e-05
970500.0,8.739742102613796e-05
970600.0,8.73974210261379e-05
970700.0,8.739742102613777e-05
970800.0,8.739742102613795e-05
970900.0,8.73974210261379e-05
971000.0,8.739742102613777e-05
971100.0,8.739742102613798e-05
971200.0,8.73974210261379e-05
971300.0,8.739742102613777e-05
971400.0,8.739742102613795e-05
971500.0,8.73974210261379e-05
971600.0,8.739742102613779e-05
971700.0,8.739742102613795e-05
971800.0,8.739742102613791e-05
971900.0,8.739742102613777e-05
972000.0,8.739742102613796e-05
972100.0,8.73974210261379e-05
972200.0,8.739742102613779e-05
972300.0,8.739742102613796e-05
972400.0,8.73974210261379e-05
972500.0,8.739742102613779e-05
972600.0,8.739742102613798e-05
972700.0,8.73974210261379e-05
