M.H_b.CO2aq Time [a],M.H_b.CO2aq CO2aq [mol/kg]
849800.0,1.5733019491875958e-05
849900.0,1.5733019491875948e-05
850000.0,1.573301949187591e-05
850100.0,1.573301949187589e-05
850200.0,1.573301949187586e-05
850300.0,1.573301949187582e-05
850400.0,1.5733019491875792e-05
850500.0,1.5733019491875785e-05
850600.0,1.573301949187579e-05
850700.0,1.57330194918758e-05
850800.0,1.5733019491875802e-05
850900.0,1.5733019491875782e-05
851000.0,1.5733019491875775e-05
851100.0,1.5733019491875765e-05
851200.0,1.5733019491875748e-05
851300.0,1.5733019491875748e-05
851400.0,1.5733019491875748e-05
851500.0,1.5733019491875717e-05
851600.0,1.573301949187571e-05
851700.0,1.5733019491875697e-05
851800.0,1.5733019491875687e-05
851900.0,1.5733019491875704e-05
852000.0,1.573301949187571e-05
852100.0,1.5733019491875704e-05
852200.0,1.5733019491875714e-05
852300.0,1.5733019491875714e-05
852400.0,1.5733019491875714e-05
852500.0,1.573301949187572e-05
852600.0,1.5733019491875717e-05
852700.0,1.5733019491875724e-05
852800.0,1.573301949187573e-05
852900.0,1.5733019491875734e-05
853000.0,1.5733019491875738e-05
853100.0,1.5733019491875734e-05
853200.0,1.5733019491875748e-05
853300.0,1.573301949187574e-05
853400.0,1.5733019491875724e-05
853500.0,1.573301949187571e-05
853600.0,1.573301949187571e-05
853700.0,1.5733019491875717e-05
853800.0,1.573301949187573e-05
853900.0,1.5733019491875738e-05
854000.0,1.5733019491875728e-05
854100.0,1.5733019491875728e-05
854200.0,1.5733019491875738e-05
854300.0,1.5733019491875748e-05
854400.0,1.5733019491875758e-05
854500.0,1.5733019491875758e-05
854600.0,1.573301949187577e-05
854700.0,1.573301949187577e-05
854800.0,1.573301949187576e-05
854900.0,1.573301949187574e-05
855000.0,1.5733019491875707e-05
855100.0,1.573301949187565e-05
855200.0,1.5733019491875622e-05
855300.0,1.5733019491875602e-05
855400.0,1.5733019491875592e-05
855500.0,1.573301949187558e-05
855600.0,1.5733019491875582e-05
855700.0,1.5733019491875582e-05
855800.0,1.5733019491875585e-05
855900.0,1.5733019491875565e-05
856000.0,1.5733019491875565e-05
856100.0,1.5733019491875545e-05
856200.0,1.5733019491875517e-05
856300.0,1.5733019491875494e-05
856400.0,1.5733019491875456e-05
856500.0,1.573301949187544e-05
856600.0,1.5733019491875426e-05
856700.0,1.5733019491875433e-05
856800.0,1.573301949187542e-05
856900.0,1.57330194918754e-05
857000.0,1.573301949187539e-05
857100.0,1.573301949187538e-05
857200.0,1.573301949187537e-05
857300.0,1.573301949187536e-05
857400.0,1.573301949187537e-05
857500.0,1.5733019491875375e-05
857600.0,1.5733019491875372e-05
857700.0,1.573301949187536e-05
857800.0,1.573301949187535e-05
857900.0,1.5733019491875355e-05
858000.0,1.5733019491875355e-05
858100.0,1.573301949187535e-05
858200.0,1.5733019491875345e-05
858300.0,1.5733019491875338e-05
858400.0,1.5733019491875324e-05
858500.0,1.5733019491875328e-05
858600.0,1.573301949187533e-05
858700.0,1.5733019491875318e-05
858800.0,1.573301949187529e-05
858900.0,1.5733019491875274e-05
859000.0,1.5733019491875284e-05
859100.0,1.573301949187529e-05
859200.0,1.573301949187529e-05
859300.0,1.5733019491875287e-05
859400.0,1.573301949187528e-05
859500.0,1.573301949187529e-05
859600.0,1.573301949187529e-05
859700.0,1.573301949187529e-05
859800.0,1.573301949187529e-05
859900.0,1.573301949187529e-05
860000.0,1.573301949187529e-05
860100.0,1.5733019491875304e-05
860200.0,1.5733019491875304e-05
860300.0,1.573301949187531e-05
860400.0,1.5733019491875318e-05
860500.0,1.5733019491875318e-05
860600.0,1.5733019491875334e-05
860700.0,1.573301949187534e-05
860800.0,1.5733019491875334e-05
860900.0,1.5733019491875334e-05
861000.0,1.5733019491875334e-05
861100.0,1.5733019491875334e-05
861200.0,1.5733019491875345e-05
861300.0,1.573301949187533e-05
861400.0,1.5733019491875314e-05
861500.0,1.57330194918753e-05
861600.0,1.5733019491875294e-05
861700.0,1.57330194918753e-05
861800.0,1.5733019491875307e-05
861900.0,1.5733019491875307e-05
862000.0,1.5733019491875304e-05
862100.0,1.573301949187531e-05
862200.0,1.573301949187532e-05
862300.0,1.5733019491875324e-05
862400.0,1.5733019491875334e-05
862500.0,1.573301949187534e-05
862600.0,1.5733019491875348e-05
862700.0,1.5733019491875355e-05
862800.0,1.5733019491875358e-05
862900.0,1.5733019491875365e-05
863000.0,1.573301949187535e-05
863100.0,1.5733019491875328e-05
863200.0,1.573301949187532e-05
863300.0,1.5733019491875314e-05
863400.0,1.5733019491875314e-05
863500.0,1.5733019491875314e-05
863600.0,1.5733019491875307e-05
863700.0,1.5733019491875297e-05
863800.0,1.573301949187531e-05
863900.0,1.5733019491875324e-05
864000.0,1.5733019491875334e-05
864100.0,1.573301949187534e-05
864200.0,1.573301949187534e-05
864300.0,1.573301949187534e-05
864400.0,1.5733019491875355e-05
864500.0,1.5733019491875365e-05
864600.0,1.5733019491875372e-05
864700.0,1.573301949187537e-05
864800.0,1.5733019491875365e-05
864900.0,1.5733019491875372e-05
865000.0,1.573301949187535e-05
865100.0,1.5733019491875338e-05
865200.0,1.573301949187532e-05
865300.0,1.5733019491875304e-05
865400.0,1.5733019491875294e-05
865500.0,1.5733019491875294e-05
865600.0,1.5733019491875284e-05
865700.0,1.5733019491875277e-05
865800.0,1.5733019491875287e-05
865900.0,1.5733019491875304e-05
866000.0,1.5733019491875304e-05
866100.0,1.573301949187529e-05
866200.0,1.573301949187527e-05
866300.0,1.5733019491875257e-05
866400.0,1.5733019491875253e-05
866500.0,1.573301949187526e-05
866600.0,1.5733019491875267e-05
866700.0,1.5733019491875263e-05
866800.0,1.5733019491875263e-05
866900.0,1.573301949187527e-05
867000.0,1.5733019491875274e-05
867100.0,1.573301949187528e-05
867200.0,1.573301949187529e-05
867300.0,1.573301949187529e-05
867400.0,1.5733019491875274e-05
867500.0,1.5733019491875267e-05
867600.0,1.573301949187525e-05
867700.0,1.573301949187525e-05
867800.0,1.573301949187524e-05
867900.0,1.5733019491875226e-05
868000.0,1.5733019491875206e-05
868100.0,1.573301949187517e-05
868200.0,1.5733019491875155e-05
868300.0,1.5733019491875155e-05
868400.0,1.5733019491875138e-05
868500.0,1.5733019491875145e-05
868600.0,1.573301949187514e-05
868700.0,1.573301949187514e-05
868800.0,1.5733019491875145e-05
868900.0,1.5733019491875145e-05
869000.0,1.5733019491875155e-05
869100.0,1.5733019491875128e-05
869200.0,1.5733019491875124e-05
869300.0,1.573301949187512e-05
869400.0,1.5733019491875114e-05
869500.0,1.5733019491875118e-05
869600.0,1.573301949187511e-05
869700.0,1.57330194918751e-05
869800.0,1.5733019491875087e-05
869900.0,1.573301949187508e-05
870000.0,1.573301949187506e-05
870100.0,1.573301949187503e-05
870200.0,1.5733019491875002e-05
870300.0,1.5733019491874996e-05
870400.0,1.5733019491874986e-05
870500.0,1.573301949187498e-05
870600.0,1.5733019491874965e-05
870700.0,1.5733019491874965e-05
870800.0,1.5733019491874972e-05
870900.0,1.5733019491874972e-05
871000.0,1.573301949187497e-05
871100.0,1.573301949187497e-05
871200.0,1.5733019491874962e-05
871300.0,1.5733019491874972e-05
871400.0,1.573301949187498e-05
871500.0,1.573301949187498e-05
871600.0,1.573301949187498e-05
871700.0,1.573301949187498e-05
871800.0,1.5733019491874996e-05
871900.0,1.5733019491875006e-05
872000.0,1.5733019491875016e-05
872100.0,1.5733019491875013e-05
872200.0,1.573301949187499e-05
872300.0,1.5733019491874972e-05
872400.0,1.5733019491874962e-05
872500.0,1.5733019491874962e-05
872600.0,1.5733019491874955e-05
872700.0,1.5733019491874938e-05
872800.0,1.5733019491874925e-05
872900.0,1.5733019491874925e-05
873000.0,1.5733019491874918e-05
873100.0,1.5733019491874918e-05
873200.0,1.5733019491874925e-05
873300.0,1.5733019491874914e-05
873400.0,1.5733019491874918e-05
873500.0,1.5733019491874918e-05
873600.0,1.5733019491874904e-05
873700.0,1.5733019491874867e-05
873800.0,1.5733019491874857e-05
873900.0,1.5733019491874843e-05
874000.0,1.573301949187483e-05
874100.0,1.5733019491874816e-05
874200.0,1.573301949187481e-05
874300.0,1.5733019491874796e-05
874400.0,1.5733019491874772e-05
874500.0,1.5733019491874752e-05
874600.0,1.573301949187475e-05
874700.0,1.573301949187475e-05
874800.0,1.5733019491874738e-05
874900.0,1.5733019491874714e-05
875000.0,1.5733019491874704e-05
875100.0,1.5733019491874698e-05
875200.0,1.5733019491874687e-05
875300.0,1.573301949187469e-05
875400.0,1.57330194918747e-05
875500.0,1.5733019491874677e-05
875600.0,1.5733019491874667e-05
875700.0,1.573301949187466e-05
875800.0,1.573301949187466e-05
875900.0,1.5733019491874664e-05
876000.0,1.5733019491874657e-05
876100.0,1.5733019491874653e-05
876200.0,1.5733019491874664e-05
876300.0,1.5733019491874674e-05
876400.0,1.5733019491874674e-05
876500.0,1.5733019491874674e-05
876600.0,1.5733019491874677e-05
876700.0,1.5733019491874677e-05
876800.0,1.5733019491874684e-05
876900.0,1.5733019491874694e-05
877000.0,1.5733019491874698e-05
877100.0,1.5733019491874674e-05
877200.0,1.5733019491874664e-05
877300.0,1.573301949187466e-05
877400.0,1.573301949187466e-05
877500.0,1.573301949187466e-05
877600.0,1.5733019491874667e-05
877700.0,1.573301949187467e-05
877800.0,1.5733019491874667e-05
877900.0,1.573301949187467e-05
878000.0,1.5733019491874677e-05
878100.0,1.5733019491874687e-05
878200.0,1.573301949187469e-05
878300.0,1.5733019491874698e-05
878400.0,1.5733019491874704e-05
878500.0,1.5733019491874714e-05
878600.0,1.5733019491874725e-05
878700.0,1.5733019491874728e-05
878800.0,1.5733019491874725e-05
878900.0,1.5733019491874725e-05
879000.0,1.5733019491874728e-05
879100.0,1.5733019491874738e-05
879200.0,1.5733019491874745e-05
879300.0,1.5733019491874745e-05
879400.0,1.5733019491874755e-05
879500.0,1.573301949187477e-05
879600.0,1.5733019491874772e-05
879700.0,1.573301949187477e-05
879800.0,1.573301949187477e-05
879900.0,1.5733019491874775e-05
880000.0,1.573301949187478e-05
880100.0,1.5733019491874782e-05
880200.0,1.573301949187476e-05
880300.0,1.5733019491874745e-05
880400.0,1.5733019491874725e-05
880500.0,1.5733019491874694e-05
880600.0,1.5733019491874667e-05
880700.0,1.573301949187464e-05
880800.0,1.5733019491874603e-05
880900.0,1.5733019491874572e-05
881000.0,1.5733019491874555e-05
881100.0,1.5733019491874538e-05
881200.0,1.5733019491874528e-05
881300.0,1.5733019491874525e-05
881400.0,1.5733019491874525e-05
881500.0,1.573301949187453e-05
881600.0,1.5733019491874545e-05
881700.0,1.5733019491874552e-05
881800.0,1.5733019491874555e-05
881900.0,1.573301949187458e-05
882000.0,1.5733019491874572e-05
882100.0,1.5733019491874572e-05
882200.0,1.5733019491874538e-05
882300.0,1.573301949187452e-05
882400.0,1.5733019491874508e-05
882500.0,1.5733019491874504e-05
882600.0,1.5733019491874515e-05
882700.0,1.57330194918745e-05
882800.0,1.5733019491874515e-05
882900.0,1.5733019491874518e-05
883000.0,1.5733019491874504e-05
883100.0,1.5733019491874494e-05
883200.0,1.5733019491874484e-05
883300.0,1.573301949187449e-05
883400.0,1.57330194918745e-05
883500.0,1.573301949187447e-05
883600.0,1.5733019491874423e-05
883700.0,1.57330194918744e-05
883800.0,1.5733019491874393e-05
883900.0,1.5733019491874382e-05
884000.0,1.5733019491874382e-05
884100.0,1.5733019491874376e-05
884200.0,1.5733019491874376e-05
884300.0,1.5733019491874393e-05
884400.0,1.5733019491874376e-05
884500.0,1.573301949187432e-05
884600.0,1.5733019491874294e-05
884700.0,1.5733019491874288e-05
884800.0,1.5733019491874284e-05
884900.0,1.5733019491874284e-05
885000.0,1.573301949187429e-05
885100.0,1.5733019491874288e-05
885200.0,1.5733019491874304e-05
885300.0,1.5733019491874298e-05
885400.0,1.57330194918743e-05
885500.0,1.57330194918743e-05
885600.0,1.5733019491874304e-05
885700.0,1.5733019491874308e-05
885800.0,1.5733019491874318e-05
885900.0,1.573301949187432e-05
886000.0,1.573301949187433e-05
886100.0,1.5733019491874325e-05
886200.0,1.5733019491874328e-05
886300.0,1.573301949187434e-05
886400.0,1.573301949187434e-05
886500.0,1.573301949187434e-05
886600.0,1.5733019491874345e-05
886700.0,1.5733019491874328e-05
886800.0,1.5733019491874304e-05
886900.0,1.5733019491874308e-05
887000.0,1.5733019491874294e-05
887100.0,1.5733019491874294e-05
887200.0,1.5733019491874304e-05
887300.0,1.5733019491874304e-05
887400.0,1.5733019491874304e-05
887500.0,1.5733019491874318e-05
887600.0,1.5733019491874315e-05
887700.0,1.5733019491874318e-05
887800.0,1.5733019491874318e-05
887900.0,1.5733019491874304e-05
888000.0,1.5733019491874288e-05
888100.0,1.573301949187429e-05
888200.0,1.5733019491874288e-05
888300.0,1.573301949187428e-05
888400.0,1.5733019491874264e-05
888500.0,1.573301949187426e-05
888600.0,1.573301949187425e-05
888700.0,1.5733019491874247e-05
888800.0,1.573301949187424e-05
888900.0,1.5733019491874237e-05
889000.0,1.5733019491874244e-05
889100.0,1.5733019491874254e-05
889200.0,1.573301949187425e-05
889300.0,1.5733019491874254e-05
889400.0,1.5733019491874257e-05
889500.0,1.5733019491874264e-05
889600.0,1.573301949187424e-05
889700.0,1.5733019491874223e-05
889800.0,1.5733019491874216e-05
889900.0,1.5733019491874213e-05
890000.0,1.5733019491874213e-05
890100.0,1.5733019491874206e-05
890200.0,1.573301949187422e-05
890300.0,1.5733019491874223e-05
890400.0,1.573301949187422e-05
890500.0,1.5733019491874237e-05
890600.0,1.5733019491874247e-05
890700.0,1.5733019491874247e-05
890800.0,1.5733019491874233e-05
890900.0,1.5733019491874227e-05
891000.0,1.5733019491874216e-05
891100.0,1.573301949187422e-05
891200.0,1.5733019491874223e-05
891300.0,1.5733019491874216e-05
891400.0,1.5733019491874216e-05
891500.0,1.5733019491874233e-05
891600.0,1.5733019491874233e-05
891700.0,1.573301949187421e-05
891800.0,1.5733019491874155e-05
891900.0,1.5733019491874152e-05
892000.0,1.5733019491874142e-05
892100.0,1.5733019491874145e-05
892200.0,1.5733019491874142e-05
892300.0,1.5733019491874152e-05
892400.0,1.573301949187416e-05
892500.0,1.573301949187416e-05
892600.0,1.5733019491874155e-05
892700.0,1.5733019491874155e-05
892800.0,1.573301949187414e-05
892900.0,1.5733019491874132e-05
893000.0,1.573301949187414e-05
893100.0,1.573301949187413e-05
893200.0,1.573301949187411e-05
893300.0,1.5733019491874098e-05
893400.0,1.573301949187408e-05
893500.0,1.5733019491874057e-05
893600.0,1.573301949187402e-05
893700.0,1.5733019491873993e-05
893800.0,1.573301949187398e-05
893900.0,1.5733019491873972e-05
894000.0,1.573301949187398e-05
894100.0,1.5733019491873956e-05
894200.0,1.5733019491873962e-05
894300.0,1.5733019491873956e-05
894400.0,1.5733019491873962e-05
894500.0,1.573301949187396e-05
894600.0,1.573301949187396e-05
894700.0,1.573301949187396e-05
894800.0,1.573301949187396e-05
894900.0,1.5733019491873966e-05
895000.0,1.573301949187395e-05
895100.0,1.5733019491873952e-05
895200.0,1.5733019491873945e-05
895300.0,1.573301949187394e-05
895400.0,1.573301949187394e-05
895500.0,1.5733019491873942e-05
895600.0,1.573301949187395e-05
895700.0,1.5733019491873952e-05
895800.0,1.573301949187396e-05
895900.0,1.5733019491873962e-05
896000.0,1.5733019491873966e-05
896100.0,1.5733019491873976e-05
896200.0,1.5733019491873986e-05
896300.0,1.573301949187399e-05
896400.0,1.5733019491873996e-05
896500.0,1.5733019491873983e-05
896600.0,1.5733019491873966e-05
896700.0,1.573301949187397e-05
896800.0,1.573301949187395e-05
896900.0,1.573301949187394e-05
897000.0,1.573301949187393e-05
897100.0,1.5733019491873908e-05
897200.0,1.5733019491873905e-05
897300.0,1.5733019491873905e-05
897400.0,1.57330194918739e-05
897500.0,1.5733019491873895e-05
897600.0,1.57330194918739e-05
897700.0,1.5733019491873915e-05
897800.0,1.5733019491873918e-05
897900.0,1.5733019491873918e-05
898000.0,1.5733019491873925e-05
898100.0,1.5733019491873925e-05
898200.0,1.5733019491873935e-05
898300.0,1.5733019491873942e-05
898400.0,1.5733019491873932e-05
898500.0,1.5733019491873905e-05
898600.0,1.573301949187388e-05
898700.0,1.5733019491873874e-05
898800.0,1.5733019491873874e-05
898900.0,1.5733019491873878e-05
899000.0,1.5733019491873884e-05
899100.0,1.573301949187387e-05
899200.0,1.5733019491873857e-05
899300.0,1.5733019491873847e-05
899400.0,1.573301949187385e-05
899500.0,1.573301949187386e-05
899600.0,1.573301949187386e-05
899700.0,1.5733019491873857e-05
899800.0,1.5733019491873827e-05
899900.0,1.5733019491873817e-05
900000.0,1.5733019491873806e-05
900100.0,1.5733019491873796e-05
900200.0,1.5733019491873803e-05
900300.0,1.573301949187381e-05
900400.0,1.5733019491873806e-05
900500.0,1.5733019491873806e-05
900600.0,1.573301949187381e-05
900700.0,1.5733019491873817e-05
900800.0,1.5733019491873827e-05
900900.0,1.5733019491873834e-05
901000.0,1.5733019491873837e-05
901100.0,1.5733019491873827e-05
901200.0,1.5733019491873813e-05
901300.0,1.57330194918738e-05
901400.0,1.5733019491873793e-05
901500.0,1.5733019491873796e-05
901600.0,1.5733019491873793e-05
901700.0,1.573301949187378e-05
901800.0,1.573301949187377e-05
901900.0,1.5733019491873762e-05
902000.0,1.5733019491873756e-05
902100.0,1.573301949187376e-05
902200.0,1.573301949187376e-05
902300.0,1.5733019491873762e-05
902400.0,1.573301949187377e-05
902500.0,1.5733019491873773e-05
902600.0,1.573301949187374e-05
902700.0,1.5733019491873732e-05
902800.0,1.5733019491873722e-05
902900.0,1.5733019491873715e-05
903000.0,1.5733019491873715e-05
903100.0,1.5733019491873695e-05
903200.0,1.5733019491873695e-05
903300.0,1.573301949187369e-05
903400.0,1.573301949187369e-05
903500.0,1.5733019491873688e-05
903600.0,1.573301949187368e-05
903700.0,1.573301949187368e-05
903800.0,1.5733019491873688e-05
903900.0,1.5733019491873684e-05
904000.0,1.5733019491873684e-05
904100.0,1.5733019491873684e-05
904200.0,1.5733019491873688e-05
904300.0,1.5733019491873688e-05
904400.0,1.5733019491873684e-05
904500.0,1.5733019491873684e-05
904600.0,1.5733019491873688e-05
904700.0,1.573301949187369e-05
904800.0,1.57330194918737e-05
904900.0,1.5733019491873708e-05
905000.0,1.5733019491873715e-05
905100.0,1.5733019491873725e-05
905200.0,1.5733019491873722e-05
905300.0,1.573301949187373e-05
905400.0,1.573301949187374e-05
905500.0,1.5733019491873735e-05
905600.0,1.5733019491873742e-05
905700.0,1.5733019491873745e-05
905800.0,1.573301949187375e-05
905900.0,1.5733019491873756e-05
906000.0,1.573301949187376e-05
906100.0,1.573301949187373e-05
906200.0,1.5733019491873708e-05
906300.0,1.5733019491873698e-05
906400.0,1.57330194918737e-05
906500.0,1.573301949187371e-05
906600.0,1.573301949187372e-05
906700.0,1.573301949187371e-05
906800.0,1.573301949187369e-05
906900.0,1.573301949187369e-05
907000.0,1.573301949187367e-05
907100.0,1.573301949187365e-05
907200.0,1.573301949187363e-05
907300.0,1.5733019491873617e-05
907400.0,1.573301949187361e-05
907500.0,1.5733019491873613e-05
907600.0,1.5733019491873613e-05
907700.0,1.5733019491873617e-05
907800.0,1.5733019491873623e-05
907900.0,1.5733019491873634e-05
908000.0,1.5733019491873637e-05
908100.0,1.5733019491873634e-05
908200.0,1.5733019491873637e-05
908300.0,1.5733019491873644e-05
