M.D_b.CO2aq Time [a],M.D_b.CO2aq CO2aq [mol/kg]
904000.0,2.7666576776945865e-05
904100.0,2.7666576776945868e-05
904200.0,2.7666576776945875e-05
904300.0,2.766657677694588e-05
904400.0,2.7666576776945885e-05
904500.0,2.7666576776945892e-05
904600.0,2.7666576776945895e-05
904700.0,2.7666576776945902e-05
904800.0,2.7666576776945905e-05
904900.0,2.7666576776945912e-05
905000.0,2.7666576776945916e-05
905100.0,2.7666576776945922e-05
905200.0,2.7666576776945926e-05
905300.0,2.7666576776945932e-05
905400.0,2.766657677694594e-05
905500.0,2.7666576776945943e-05
905600.0,2.766657677694595e-05
905700.0,2.7666576776945953e-05
905800.0,2.766657677694596e-05
905900.0,2.7666576776945963e-05
906000.0,2.7666576776945963e-05
906100.0,2.766657677694597e-05
906200.0,2.7666576776945973e-05
906300.0,2.766657677694598e-05
906400.0,2.7666576776945983e-05
906500.0,2.766657677694599e-05
906600.0,2.7666576776945993e-05
906700.0,2.7666576776945993e-05
906800.0,2.7666576776946e-05
906900.0,2.7666576776946007e-05
907000.0,2.7666576776946007e-05
907100.0,2.766657677694601e-05
907200.0,2.7666576776946017e-05
907300.0,2.766657677694602e-05
907400.0,2.7666576776946027e-05
907500.0,2.766657677694603e-05
907600.0,2.7666576776946038e-05
907700.0,2.766657677694604e-05
907800.0,2.7666576776946048e-05
907900.0,2.766657677694605e-05
908000.0,2.7666576776946058e-05
908100.0,2.7666576776946065e-05
908200.0,2.7666576776946068e-05
908300.0,2.7666576776946075e-05
908400.0,2.7666576776946078e-05
908500.0,2.7666576776946085e-05
908600.0,2.766657677694609e-05
908700.0,2.766657677694609e-05
908800.0,2.7666576776946095e-05
908900.0,2.7666576776946095e-05
909000.0,2.76665767769461e-05
909100.0,2.7666576776946105e-05
909200.0,2.766657677694611e-05
909300.0,2.7666576776946115e-05
909400.0,2.7666576776946122e-05
909500.0,2.7666576776946126e-05
909600.0,2.7666576776946126e-05
909700.0,2.7666576776946132e-05
909800.0,2.7666576776946136e-05
909900.0,2.7666576776946143e-05
910000.0,2.7666576776946146e-05
910100.0,2.7666576776946146e-05
910200.0,2.7666576776946153e-05
910300.0,2.7666576776946156e-05
910400.0,2.7666576776946163e-05
910500.0,2.7666576776946166e-05
910600.0,2.7666576776946173e-05
910700.0,2.7666576776946176e-05
910800.0,2.7666576776946183e-05
910900.0,2.766657677694619e-05
911000.0,2.7666576776946193e-05
911100.0,2.76665767769462e-05
911200.0,2.76665767769462e-05
911300.0,2.7666576776946204e-05
911400.0,2.766657677694621e-05
911500.0,2.7666576776946214e-05
911600.0,2.766657677694622e-05
911700.0,2.7666576776946224e-05
911800.0,2.766657677694623e-05
911900.0,2.7666576776946234e-05
912000.0,2.766657677694624e-05
912100.0,2.7666576776946248e-05
912200.0,2.766657677694625e-05
912300.0,2.7666576776946258e-05
912400.0,2.7666576776946258e-05
912500.0,2.766657677694626e-05
912600.0,2.7666576776946268e-05
912700.0,2.766657677694627e-05
912800.0,2.7666576776946278e-05
912900.0,2.766657677694628e-05
913000.0,2.7666576776946288e-05
913100.0,2.766657677694629e-05
913200.0,2.76665767769463e-05
913300.0,2.7666576776946305e-05
913400.0,2.766657677694631e-05
913500.0,2.7666576776946315e-05
913600.0,2.766657677694632e-05
913700.0,2.7666576776946326e-05
913800.0,2.766657677694633e-05
913900.0,2.7666576776946336e-05
914000.0,2.766657677694634e-05
914100.0,2.7666576776946346e-05
914200.0,2.766657677694635e-05
914300.0,2.7666576776946356e-05
914400.0,2.766657677694636e-05
914500.0,2.7666576776946366e-05
914600.0,2.7666576776946373e-05
914700.0,2.7666576776946376e-05
914800.0,2.7666576776946383e-05
914900.0,2.7666576776946383e-05
915000.0,2.7666576776946387e-05
915100.0,2.7666576776946393e-05
915200.0,2.7666576776946397e-05
915300.0,2.7666576776946403e-05
915400.0,2.7666576776946407e-05
915500.0,2.7666576776946414e-05
915600.0,2.7666576776946414e-05
915700.0,2.7666576776946417e-05
915800.0,2.7666576776946424e-05
915900.0,2.766657677694643e-05
916000.0,2.7666576776946434e-05
916100.0,2.766657677694644e-05
916200.0,2.7666576776946444e-05
916300.0,2.766657677694645e-05
916400.0,2.7666576776946454e-05
916500.0,2.766657677694646e-05
916600.0,2.7666576776946464e-05
916700.0,2.7666576776946464e-05
916800.0,2.766657677694647e-05
916900.0,2.7666576776946475e-05
917000.0,2.766657677694648e-05
917100.0,2.7666576776946488e-05
917200.0,2.766657677694649e-05
917300.0,2.76665767769465e-05
917400.0,2.7666576776946502e-05
917500.0,2.7666576776946502e-05
917600.0,2.766657677694651e-05
917700.0,2.7666576776946512e-05
917800.0,2.766657677694652e-05
917900.0,2.7666576776946522e-05
918000.0,2.7666576776946522e-05
918100.0,2.766657677694653e-05
918200.0,2.7666576776946532e-05
918300.0,2.766657677694654e-05
918400.0,2.7666576776946546e-05
918500.0,2.766657677694655e-05
918600.0,2.7666576776946556e-05
918700.0,2.766657677694656e-05
918800.0,2.7666576776946566e-05
918900.0,2.766657677694657e-05
919000.0,2.7666576776946576e-05
919100.0,2.766657677694658e-05
919200.0,2.7666576776946586e-05
919300.0,2.766657677694659e-05
919400.0,2.7666576776946597e-05
919500.0,2.76665767769466e-05
919600.0,2.7666576776946607e-05
919700.0,2.7666576776946614e-05
919800.0,2.7666576776946617e-05
919900.0,2.7666576776946624e-05
920000.0,2.7666576776946627e-05
920100.0,2.7666576776946634e-05
920200.0,2.7666576776946637e-05
920300.0,2.7666576776946644e-05
920400.0,2.7666576776946644e-05
920500.0,2.7666576776946654e-05
920600.0,2.7666576776946654e-05
920700.0,2.7666576776946664e-05
920800.0,2.7666576776946664e-05
920900.0,2.766657677694667e-05
921000.0,2.766657677694668e-05
921100.0,2.766657677694668e-05
921200.0,2.766657677694668e-05
921300.0,2.7666576776946685e-05
921400.0,2.766657677694669e-05
921500.0,2.76665767769467e-05
921600.0,2.76665767769467e-05
921700.0,2.76665767769467e-05
921800.0,2.7666576776946705e-05
921900.0,2.7666576776946712e-05
922000.0,2.7666576776946722e-05
922100.0,2.7666576776946722e-05
922200.0,2.766657677694673e-05
922300.0,2.7666576776946732e-05
922400.0,2.766657677694674e-05
922500.0,2.7666576776946742e-05
922600.0,2.766657677694675e-05
922700.0,2.7666576776946752e-05
922800.0,2.7666576776946752e-05
922900.0,2.766657677694676e-05
923000.0,2.7666576776946763e-05
923100.0,2.766657677694677e-05
923200.0,2.7666576776946773e-05
923300.0,2.766657677694678e-05
923400.0,2.7666576776946783e-05
923500.0,2.766657677694679e-05
923600.0,2.766657677694679e-05
923700.0,2.7666576776946796e-05
923800.0,2.76665767769468e-05
923900.0,2.7666576776946807e-05
924000.0,2.766657677694681e-05
924100.0,2.7666576776946817e-05
924200.0,2.766657677694682e-05
924300.0,2.7666576776946827e-05
924400.0,2.766657677694683e-05
924500.0,2.766657677694683e-05
924600.0,2.7666576776946837e-05
924700.0,2.766657677694684e-05
924800.0,2.766657677694684e-05
924900.0,2.7666576776946847e-05
925000.0,2.7666576776946854e-05
925100.0,2.7666576776946854e-05
925200.0,2.7666576776946857e-05
925300.0,2.7666576776946864e-05
925400.0,2.7666576776946868e-05
925500.0,2.7666576776946874e-05
925600.0,2.7666576776946878e-05
925700.0,2.7666576776946885e-05
925800.0,2.7666576776946885e-05
925900.0,2.7666576776946888e-05
926000.0,2.7666576776946888e-05
926100.0,2.7666576776946895e-05
926200.0,2.7666576776946898e-05
926300.0,2.7666576776946905e-05
926400.0,2.766657677694691e-05
926500.0,2.7666576776946915e-05
926600.0,2.7666576776946915e-05
926700.0,2.7666576776946922e-05
926800.0,2.7666576776946925e-05
926900.0,2.7666576776946932e-05
927000.0,2.7666576776946932e-05
927100.0,2.7666576776946935e-05
927200.0,2.7666576776946942e-05
927300.0,2.7666576776946946e-05
927400.0,2.7666576776946952e-05
927500.0,2.7666576776946956e-05
927600.0,2.7666576776946962e-05
927700.0,2.7666576776946966e-05
927800.0,2.7666576776946973e-05
927900.0,2.766657677694698e-05
928000.0,2.7666576776946983e-05
928100.0,2.766657677694699e-05
928200.0,2.7666576776946993e-05
928300.0,2.7666576776947e-05
928400.0,2.7666576776947e-05
928500.0,2.7666576776947003e-05
928600.0,2.7666576776947003e-05
928700.0,2.7666576776947003e-05
928800.0,2.766657677694701e-05
928900.0,2.7666576776947013e-05
929000.0,2.766657677694702e-05
929100.0,2.7666576776947023e-05
929200.0,2.766657677694703e-05
929300.0,2.7666576776947037e-05
929400.0,2.766657677694704e-05
929500.0,2.7666576776947047e-05
929600.0,2.766657677694705e-05
929700.0,2.766657677694705e-05
929800.0,2.766657677694706e-05
929900.0,2.766657677694706e-05
930000.0,2.7666576776947068e-05
930100.0,2.766657677694707e-05
930200.0,2.766657677694708e-05
930300.0,2.766657677694708e-05
930400.0,2.7666576776947095e-05
930500.0,2.7666576776947098e-05
930600.0,2.7666576776947098e-05
930700.0,2.7666576776947108e-05
930800.0,2.7666576776947115e-05
930900.0,2.766657677694712e-05
931000.0,2.766657677694712e-05
931100.0,2.7666576776947125e-05
931200.0,2.766657677694713e-05
931300.0,2.766657677694714e-05
931400.0,2.7666576776947145e-05
931500.0,2.766657677694715e-05
931600.0,2.7666576776947156e-05
931700.0,2.7666576776947162e-05
931800.0,2.7666576776947166e-05
931900.0,2.7666576776947173e-05
932000.0,2.7666576776947176e-05
932100.0,2.7666576776947176e-05
932200.0,2.7666576776947176e-05
932300.0,2.7666576776947183e-05
932400.0,2.7666576776947186e-05
932500.0,2.7666576776947186e-05
932600.0,2.7666576776947193e-05
932700.0,2.7666576776947196e-05
932800.0,2.7666576776947203e-05
932900.0,2.7666576776947206e-05
933000.0,2.7666576776947206e-05
933100.0,2.7666576776947213e-05
933200.0,2.766657677694722e-05
933300.0,2.766657677694723e-05
933400.0,2.7666576776947234e-05
933500.0,2.7666576776947234e-05
933600.0,2.766657677694724e-05
933700.0,2.766657677694725e-05
933800.0,2.766657677694725e-05
933900.0,2.7666576776947254e-05
934000.0,2.7666576776947264e-05
934100.0,2.766657677694727e-05
934200.0,2.7666576776947278e-05
934300.0,2.766657677694728e-05
934400.0,2.766657677694728e-05
934500.0,2.7666576776947288e-05
934600.0,2.766657677694729e-05
934700.0,2.7666576776947298e-05
934800.0,2.76665767769473e-05
934900.0,2.7666576776947308e-05
935000.0,2.766657677694731e-05
935100.0,2.7666576776947318e-05
935200.0,2.766657677694732e-05
935300.0,2.766657677694733e-05
935400.0,2.7666576776947332e-05
935500.0,2.766657677694734e-05
935600.0,2.7666576776947345e-05
935700.0,2.766657677694735e-05
935800.0,2.7666576776947356e-05
935900.0,2.766657677694736e-05
936000.0,2.7666576776947366e-05
936100.0,2.7666576776947366e-05
936200.0,2.766657677694737e-05
936300.0,2.7666576776947376e-05
936400.0,2.7666576776947376e-05
936500.0,2.766657677694738e-05
936600.0,2.7666576776947386e-05
936700.0,2.766657677694739e-05
936800.0,2.7666576776947396e-05
936900.0,2.7666576776947403e-05
937000.0,2.7666576776947406e-05
937100.0,2.7666576776947413e-05
937200.0,2.7666576776947416e-05
937300.0,2.7666576776947423e-05
937400.0,2.7666576776947427e-05
937500.0,2.7666576776947433e-05
937600.0,2.7666576776947437e-05
937700.0,2.7666576776947444e-05
937800.0,2.7666576776947447e-05
937900.0,2.7666576776947454e-05
938000.0,2.766657677694746e-05
938100.0,2.766657677694746e-05
938200.0,2.7666576776947464e-05
938300.0,2.766657677694747e-05
938400.0,2.7666576776947474e-05
938500.0,2.7666576776947474e-05
938600.0,2.766657677694748e-05
938700.0,2.7666576776947484e-05
938800.0,2.766657677694749e-05
938900.0,2.7666576776947494e-05
939000.0,2.76665767769475e-05
939100.0,2.76665767769475e-05
939200.0,2.76665767769475e-05
939300.0,2.7666576776947505e-05
939400.0,2.766657677694751e-05
939500.0,2.7666576776947518e-05
939600.0,2.766657677694752e-05
939700.0,2.7666576776947528e-05
939800.0,2.7666576776947528e-05
939900.0,2.766657677694753e-05
940000.0,2.766657677694754e-05
940100.0,2.7666576776947542e-05
940200.0,2.766657677694755e-05
940300.0,2.7666576776947552e-05
940400.0,2.766657677694756e-05
940500.0,2.7666576776947562e-05
940600.0,2.766657677694757e-05
940700.0,2.7666576776947572e-05
940800.0,2.7666576776947572e-05
940900.0,2.766657677694758e-05
941000.0,2.7666576776947586e-05
941100.0,2.766657677694759e-05
941200.0,2.7666576776947596e-05
941300.0,2.76665767769476e-05
941400.0,2.7666576776947606e-05
941500.0,2.766657677694761e-05
941600.0,2.7666576776947616e-05
941700.0,2.766657677694762e-05
941800.0,2.7666576776947627e-05
941900.0,2.766657677694763e-05
942000.0,2.7666576776947637e-05
942100.0,2.7666576776947643e-05
942200.0,2.7666576776947647e-05
942300.0,2.7666576776947654e-05
942400.0,2.7666576776947657e-05
942500.0,2.7666576776947664e-05
942600.0,2.7666576776947667e-05
942700.0,2.7666576776947667e-05
942800.0,2.7666576776947674e-05
942900.0,2.7666576776947677e-05
943000.0,2.7666576776947684e-05
943100.0,2.7666576776947688e-05
943200.0,2.7666576776947694e-05
943300.0,2.76665767769477e-05
943400.0,2.7666576776947704e-05
943500.0,2.766657677694771e-05
943600.0,2.7666576776947715e-05
943700.0,2.766657677694772e-05
943800.0,2.7666576776947725e-05
943900.0,2.766657677694773e-05
944000.0,2.7666576776947735e-05
944100.0,2.7666576776947742e-05
944200.0,2.7666576776947742e-05
944300.0,2.7666576776947745e-05
944400.0,2.7666576776947745e-05
944500.0,2.7666576776947752e-05
944600.0,2.7666576776947755e-05
944700.0,2.7666576776947762e-05
944800.0,2.766657677694777e-05
944900.0,2.7666576776947772e-05
945000.0,2.766657677694778e-05
945100.0,2.766657677694778e-05
945200.0,2.7666576776947782e-05
945300.0,2.766657677694779e-05
945400.0,2.766657677694779e-05
945500.0,2.766657677694779e-05
945600.0,2.7666576776947793e-05
945700.0,2.76665767769478e-05
945800.0,2.7666576776947803e-05
945900.0,2.766657677694781e-05
946000.0,2.7666576776947813e-05
946100.0,2.766657677694782e-05
946200.0,2.7666576776947826e-05
946300.0,2.766657677694783e-05
946400.0,2.766657677694783e-05
946500.0,2.7666576776947837e-05
946600.0,2.766657677694784e-05
946700.0,2.7666576776947847e-05
946800.0,2.766657677694785e-05
946900.0,2.7666576776947857e-05
947000.0,2.766657677694786e-05
947100.0,2.766657677694786e-05
947200.0,2.7666576776947867e-05
947300.0,2.766657677694787e-05
947400.0,2.7666576776947877e-05
947500.0,2.7666576776947884e-05
947600.0,2.7666576776947884e-05
947700.0,2.7666576776947887e-05
947800.0,2.7666576776947894e-05
947900.0,2.7666576776947898e-05
948000.0,2.7666576776947904e-05
948100.0,2.7666576776947908e-05
948200.0,2.7666576776947915e-05
948300.0,2.7666576776947918e-05
948400.0,2.7666576776947925e-05
948500.0,2.7666576776947928e-05
948600.0,2.7666576776947935e-05
948700.0,2.7666576776947938e-05
948800.0,2.7666576776947945e-05
948900.0,2.7666576776947952e-05
949000.0,2.7666576776947955e-05
949100.0,2.7666576776947955e-05
949200.0,2.7666576776947962e-05
949300.0,2.7666576776947965e-05
949400.0,2.7666576776947972e-05
949500.0,2.7666576776947972e-05
949600.0,2.7666576776947976e-05
949700.0,2.7666576776947982e-05
949800.0,2.7666576776947982e-05
949900.0,2.7666576776947986e-05
950000.0,2.7666576776947992e-05
950100.0,2.7666576776947992e-05
950200.0,2.7666576776947996e-05
950300.0,2.7666576776948003e-05
950400.0,2.766657677694801e-05
950500.0,2.766657677694801e-05
950600.0,2.7666576776948013e-05
950700.0,2.7666576776948013e-05
950800.0,2.766657677694802e-05
950900.0,2.7666576776948023e-05
951000.0,2.766657677694803e-05
951100.0,2.7666576776948033e-05
951200.0,2.766657677694804e-05
951300.0,2.7666576776948043e-05
951400.0,2.766657677694805e-05
951500.0,2.7666576776948053e-05
951600.0,2.766657677694806e-05
951700.0,2.7666576776948067e-05
951800.0,2.766657677694807e-05
951900.0,2.7666576776948077e-05
952000.0,2.766657677694808e-05
952100.0,2.7666576776948087e-05
952200.0,2.766657677694809e-05
952300.0,2.7666576776948098e-05
952400.0,2.76665767769481e-05
952500.0,2.76665767769481e-05
952600.0,2.7666576776948108e-05
952700.0,2.766657677694811e-05
952800.0,2.7666576776948118e-05
952900.0,2.766657677694812e-05
953000.0,2.7666576776948128e-05
953100.0,2.7666576776948135e-05
953200.0,2.7666576776948138e-05
953300.0,2.7666576776948145e-05
953400.0,2.766657677694815e-05
953500.0,2.766657677694815e-05
953600.0,2.7666576776948155e-05
953700.0,2.766657677694816e-05
953800.0,2.766657677694816e-05
953900.0,2.7666576776948165e-05
954000.0,2.766657677694817e-05
954100.0,2.7666576776948175e-05
954200.0,2.766657677694818e-05
954300.0,2.7666576776948186e-05
954400.0,2.7666576776948192e-05
954500.0,2.7666576776948196e-05
954600.0,2.7666576776948203e-05
954700.0,2.7666576776948206e-05
954800.0,2.7666576776948213e-05
954900.0,2.7666576776948216e-05
955000.0,2.7666576776948216e-05
955100.0,2.7666576776948216e-05
955200.0,2.7666576776948223e-05
955300.0,2.7666576776948223e-05
955400.0,2.7666576776948226e-05
955500.0,2.7666576776948233e-05
955600.0,2.7666576776948233e-05
955700.0,2.7666576776948236e-05
955800.0,2.7666576776948243e-05
955900.0,2.7666576776948243e-05
956000.0,2.766657677694825e-05
956100.0,2.7666576776948253e-05
956200.0,2.766657677694826e-05
956300.0,2.7666576776948264e-05
956400.0,2.7666576776948264e-05
956500.0,2.766657677694827e-05
956600.0,2.7666576776948274e-05
956700.0,2.766657677694828e-05
956800.0,2.7666576776948284e-05
956900.0,2.766657677694829e-05
957000.0,2.7666576776948294e-05
957100.0,2.7666576776948294e-05
957200.0,2.76665767769483e-05
957300.0,2.7666576776948308e-05
957400.0,2.766657677694831e-05
957500.0,2.7666576776948318e-05
957600.0,2.766657677694832e-05
957700.0,2.7666576776948328e-05
957800.0,2.766657677694833e-05
957900.0,2.7666576776948338e-05
958000.0,2.766657677694834e-05
958100.0,2.7666576776948348e-05
958200.0,2.766657677694835e-05
958300.0,2.766657677694835e-05
958400.0,2.766657677694836e-05
958500.0,2.766657677694836e-05
958600.0,2.7666576776948362e-05
958700.0,2.766657677694837e-05
958800.0,2.7666576776948375e-05
958900.0,2.7666576776948375e-05
959000.0,2.766657677694838e-05
959100.0,2.766657677694838e-05
959200.0,2.7666576776948385e-05
959300.0,2.766657677694839e-05
959400.0,2.7666576776948396e-05
959500.0,2.76665767769484e-05
959600.0,2.7666576776948406e-05
959700.0,2.7666576776948406e-05
959800.0,2.766657677694841e-05
959900.0,2.7666576776948416e-05
960000.0,2.766657677694842e-05
960100.0,2.7666576776948426e-05
960200.0,2.7666576776948433e-05
960300.0,2.7666576776948436e-05
960400.0,2.7666576776948436e-05
960500.0,2.7666576776948443e-05
960600.0,2.7666576776948446e-05
960700.0,2.7666576776948453e-05
960800.0,2.7666576776948457e-05
960900.0,2.7666576776948463e-05
961000.0,2.7666576776948467e-05
961100.0,2.7666576776948474e-05
961200.0,2.7666576776948477e-05
961300.0,2.7666576776948484e-05
961400.0,2.766657677694849e-05
961500.0,2.7666576776948494e-05
961600.0,2.76665767769485e-05
961700.0,2.7666576776948504e-05
961800.0,2.766657677694851e-05
961900.0,2.7666576776948514e-05
962000.0,2.766657677694852e-05
962100.0,2.7666576776948524e-05
962200.0,2.7666576776948524e-05
962300.0,2.766657677694853e-05
962400.0,2.7666576776948535e-05
962500.0,2.766657677694854e-05
962600.0,2.7666576776948545e-05
962700.0,2.766657677694855e-05
962800.0,2.7666576776948558e-05
962900.0,2.766657677694856e-05
963000.0,2.766657677694857e-05
963100.0,2.7666576776948572e-05
963200.0,2.766657677694858e-05
963300.0,2.7666576776948582e-05
963400.0,2.766657677694859e-05
963500.0,2.7666576776948592e-05
963600.0,2.76665767769486e-05
963700.0,2.7666576776948602e-05
963800.0,2.766657677694861e-05
963900.0,2.7666576776948616e-05
964000.0,2.766657677694862e-05
964100.0,2.7666576776948626e-05
964200.0,2.7666576776948626e-05
964300.0,2.766657677694863e-05
964400.0,2.7666576776948636e-05
964500.0,2.766657677694864e-05
964600.0,2.7666576776948646e-05
964700.0,2.766657677694865e-05
964800.0,2.7666576776948657e-05
964900.0,2.766657677694866e-05
965000.0,2.7666576776948667e-05
965100.0,2.7666576776948673e-05
965200.0,2.7666576776948677e-05
965300.0,2.7666576776948684e-05
