M.D_b.Fdiss Time [a],M.D_b.Fdiss Fdiss [mol/kg]
585100.0,47999999999998.8
585200.0,47999999999998.73
585300.0,47999999999998.74
585400.0,47999999999998.8
585500.0,47999999999998.734
585600.0,47999999999998.74
585700.0,47999999999998.78
585800.0,47999999999998.72
585900.0,47999999999998.75
586000.0,47999999999998.8
586100.0,47999999999998.734
586200.0,47999999999998.74
586300.0,47999999999998.78
586400.0,47999999999998.734
586500.0,47999999999998.74
586600.0,47999999999998.8
586700.0,47999999999998.73
586800.0,47999999999998.74
586900.0,47999999999998.8
587000.0,47999999999998.72
587100.0,47999999999998.74
587200.0,47999999999998.8
587300.0,47999999999998.72
587400.0,47999999999998.74
587500.0,47999999999998.81
587600.0,47999999999998.72
587700.0,47999999999998.74
587800.0,47999999999998.8
587900.0,47999999999998.71
588000.0,47999999999998.74
588100.0,47999999999998.8
588200.0,47999999999998.72
588300.0,47999999999998.74
588400.0,47999999999998.81
588500.0,47999999999998.72
588600.0,47999999999998.74
588700.0,47999999999998.78
588800.0,47999999999998.73
588900.0,47999999999998.74
589000.0,47999999999998.8
589100.0,47999999999998.72
589200.0,47999999999998.74
589300.0,47999999999998.8
589400.0,47999999999998.73
589500.0,47999999999998.75
589600.0,47999999999998.8
589700.0,47999999999998.73
589800.0,47999999999998.75
589900.0,47999999999998.8
590000.0,47999999999998.72
590100.0,47999999999998.75
590200.0,47999999999998.8
590300.0,47999999999998.73
590400.0,47999999999998.75
590500.0,47999999999998.8
590600.0,47999999999998.73
590700.0,47999999999998.75
590800.0,47999999999998.8
590900.0,47999999999998.72
591000.0,47999999999998.76
591100.0,47999999999998.8
591200.0,47999999999998.72
591300.0,47999999999998.734
591400.0,47999999999998.8
591500.0,47999999999998.72
591600.0,47999999999998.75
591700.0,47999999999998.8
591800.0,47999999999998.72
591900.0,47999999999998.74
592000.0,47999999999998.81
592100.0,47999999999998.72
592200.0,47999999999998.75
592300.0,47999999999998.8
592400.0,47999999999998.72
592500.0,47999999999998.75
592600.0,47999999999998.8
592700.0,47999999999998.734
592800.0,47999999999998.74
592900.0,47999999999998.8
593000.0,47999999999998.72
593100.0,47999999999998.74
593200.0,47999999999998.78
593300.0,47999999999998.734
593400.0,47999999999998.74
593500.0,47999999999998.8
593600.0,47999999999998.72
593700.0,47999999999998.74
593800.0,47999999999998.8
593900.0,47999999999998.73
594000.0,47999999999998.74
594100.0,47999999999998.8
594200.0,47999999999998.73
594300.0,47999999999998.74
594400.0,47999999999998.8
594500.0,47999999999998.73
594600.0,47999999999998.74
594700.0,47999999999998.8
594800.0,47999999999998.73
594900.0,47999999999998.74
595000.0,47999999999998.8
595100.0,47999999999998.734
595200.0,47999999999998.74
595300.0,47999999999998.8
595400.0,47999999999998.72
595500.0,47999999999998.74
595600.0,47999999999998.8
595700.0,47999999999998.72
595800.0,47999999999998.75
595900.0,47999999999998.8
596000.0,47999999999998.72
596100.0,47999999999998.74
596200.0,47999999999998.8
596300.0,47999999999998.72
596400.0,47999999999998.74
596500.0,47999999999998.81
596600.0,47999999999998.72
596700.0,47999999999998.74
596800.0,47999999999998.78
596900.0,47999999999998.73
597000.0,47999999999998.74
597100.0,47999999999998.81
597200.0,47999999999998.72
597300.0,47999999999998.74
597400.0,47999999999998.8
597500.0,47999999999998.72
597600.0,47999999999998.74
597700.0,47999999999998.8
597800.0,47999999999998.72
597900.0,47999999999998.75
598000.0,47999999999998.8
598100.0,47999999999998.73
598200.0,47999999999998.75
598300.0,47999999999998.8
598400.0,47999999999998.73
598500.0,47999999999998.75
598600.0,47999999999998.8
598700.0,47999999999998.73
598800.0,47999999999998.75
598900.0,47999999999998.8
599000.0,47999999999998.73
599100.0,47999999999998.75
599200.0,47999999999998.8
599300.0,47999999999998.73
599400.0,47999999999998.75
599500.0,47999999999998.8
599600.0,47999999999998.72
599700.0,47999999999998.74
599800.0,47999999999998.8
599900.0,47999999999998.72
600000.0,47999999999998.75
600100.0,47999999999998.8
600200.0,47999999999998.73
600300.0,47999999999998.75
600400.0,47999999999998.8
600500.0,47999999999998.72
600600.0,47999999999998.76
600700.0,47999999999998.8
600800.0,47999999999998.72
600900.0,47999999999998.74
601000.0,47999999999998.8
601100.0,47999999999998.72
601200.0,47999999999998.75
601300.0,47999999999998.8
601400.0,47999999999998.73
601500.0,47999999999998.74
601600.0,47999999999998.8
601700.0,47999999999998.73
601800.0,47999999999998.74
601900.0,47999999999998.8
602000.0,47999999999998.73
602100.0,47999999999998.74
602200.0,47999999999998.78
602300.0,47999999999998.734
602400.0,47999999999998.74
602500.0,47999999999998.8
602600.0,47999999999998.72
602700.0,47999999999998.74
602800.0,47999999999998.78
602900.0,47999999999998.734
603000.0,47999999999998.74
603100.0,47999999999998.8
603200.0,47999999999998.73
603300.0,47999999999998.74
603400.0,47999999999998.8
603500.0,47999999999998.734
603600.0,47999999999998.74
603700.0,47999999999998.8
603800.0,47999999999998.73
603900.0,47999999999998.74
604000.0,47999999999998.78
604100.0,47999999999998.734
604200.0,47999999999998.74
604300.0,47999999999998.8
604400.0,47999999999998.72
604500.0,47999999999998.74
604600.0,47999999999998.8
604700.0,47999999999998.72
604800.0,47999999999998.75
604900.0,47999999999998.8
605000.0,47999999999998.72
605100.0,47999999999998.74
605200.0,47999999999998.81
605300.0,47999999999998.72
605400.0,47999999999998.74
605500.0,47999999999998.8
605600.0,47999999999998.73
605700.0,47999999999998.74
605800.0,47999999999998.8
605900.0,47999999999998.72
606000.0,47999999999998.74
606100.0,47999999999998.8
606200.0,47999999999998.72
606300.0,47999999999998.74
606400.0,47999999999998.8
606500.0,47999999999998.72
606600.0,47999999999998.74
606700.0,47999999999998.8
606800.0,47999999999998.72
606900.0,47999999999998.75
607000.0,47999999999998.8
607100.0,47999999999998.72
607200.0,47999999999998.74
607300.0,47999999999998.78
607400.0,47999999999998.73
607500.0,47999999999998.74
607600.0,47999999999998.8
607700.0,47999999999998.73
607800.0,47999999999998.75
607900.0,47999999999998.8
608000.0,47999999999998.72
608100.0,47999999999998.75
608200.0,47999999999998.8
608300.0,47999999999998.73
608400.0,47999999999998.75
608500.0,47999999999998.8
608600.0,47999999999998.72
608700.0,47999999999998.75
608800.0,47999999999998.8
608900.0,47999999999998.73
609000.0,47999999999998.74
609100.0,47999999999998.8
609200.0,47999999999998.72
609300.0,47999999999998.75
609400.0,47999999999998.8
609500.0,47999999999998.73
609600.0,47999999999998.75
609700.0,47999999999998.8
609800.0,47999999999998.72
609900.0,47999999999998.76
610000.0,47999999999998.8
610100.0,47999999999998.72
610200.0,47999999999998.74
610300.0,47999999999998.8
610400.0,47999999999998.73
610500.0,47999999999998.74
610600.0,47999999999998.8
610700.0,47999999999998.73
610800.0,47999999999998.74
610900.0,47999999999998.8
611000.0,47999999999998.73
611100.0,47999999999998.74
611200.0,47999999999998.8
611300.0,47999999999998.73
611400.0,47999999999998.74
611500.0,47999999999998.78
611600.0,47999999999998.734
611700.0,47999999999998.74
611800.0,47999999999998.8
611900.0,47999999999998.73
612000.0,47999999999998.74
612100.0,47999999999998.8
612200.0,47999999999998.72
612300.0,47999999999998.74
612400.0,47999999999998.78
612500.0,47999999999998.734
612600.0,47999999999998.74
612700.0,47999999999998.8
612800.0,47999999999998.72
612900.0,47999999999998.74
613000.0,47999999999998.8
613100.0,47999999999998.72
613200.0,47999999999998.74
613300.0,47999999999998.81
613400.0,47999999999998.72
613500.0,47999999999998.74
613600.0,47999999999998.8
613700.0,47999999999998.72
613800.0,47999999999998.74
613900.0,47999999999998.8
614000.0,47999999999998.72
614100.0,47999999999998.74
614200.0,47999999999998.81
614300.0,47999999999998.72
614400.0,47999999999998.74
614500.0,47999999999998.8
614600.0,47999999999998.72
614700.0,47999999999998.74
614800.0,47999999999998.8
614900.0,47999999999998.72
615000.0,47999999999998.74
615100.0,47999999999998.8
615200.0,47999999999998.72
615300.0,47999999999998.76
615400.0,47999999999998.8
615500.0,47999999999998.72
615600.0,47999999999998.74
615700.0,47999999999998.8
615800.0,47999999999998.73
615900.0,47999999999998.75
616000.0,47999999999998.8
616100.0,47999999999998.72
616200.0,47999999999998.76
616300.0,47999999999998.8
616400.0,47999999999998.82
616500.0,47999999999998.73
616600.0,47999999999998.734
616700.0,47999999999998.78
616800.0,47999999999998.73
616900.0,47999999999998.75
617000.0,47999999999998.8
617100.0,47999999999998.72
617200.0,47999999999998.74
617300.0,47999999999998.78
617400.0,47999999999998.734
617500.0,47999999999998.74
617600.0,47999999999998.8
617700.0,47999999999998.73
617800.0,47999999999998.74
617900.0,47999999999998.81
618000.0,47999999999998.72
618100.0,47999999999998.74
618200.0,47999999999998.8
618300.0,47999999999998.72
618400.0,47999999999998.74
618500.0,47999999999998.81
618600.0,47999999999998.72
618700.0,47999999999998.74
618800.0,47999999999998.8
618900.0,47999999999998.72
619000.0,47999999999998.75
619100.0,47999999999998.8
619200.0,47999999999998.72
619300.0,47999999999998.74
619400.0,47999999999998.8
619500.0,47999999999998.72
619600.0,47999999999998.74
619700.0,47999999999998.81
619800.0,47999999999998.73
619900.0,47999999999998.74
620000.0,47999999999998.8
620100.0,47999999999998.72
620200.0,47999999999998.74
620300.0,47999999999998.8
620400.0,47999999999998.72
620500.0,47999999999998.75
620600.0,47999999999998.8
620700.0,47999999999998.72
620800.0,47999999999998.74
620900.0,47999999999998.8
621000.0,47999999999998.72
621100.0,47999999999998.76
621200.0,47999999999998.8
621300.0,47999999999998.72
621400.0,47999999999998.74
621500.0,47999999999998.8
621600.0,47999999999998.72
621700.0,47999999999998.75
621800.0,47999999999998.8
621900.0,47999999999998.72
622000.0,47999999999998.75
622100.0,47999999999998.8
622200.0,47999999999998.73
622300.0,47999999999998.75
622400.0,47999999999998.8
622500.0,47999999999998.72
622600.0,47999999999998.75
622700.0,47999999999998.8
622800.0,47999999999998.73
622900.0,47999999999998.75
623000.0,47999999999998.8
623100.0,47999999999998.72
623200.0,47999999999998.74
623300.0,47999999999998.8
623400.0,47999999999998.72
623500.0,47999999999998.75
623600.0,47999999999998.8
623700.0,47999999999998.73
623800.0,47999999999998.74
623900.0,47999999999998.8
624000.0,47999999999998.73
624100.0,47999999999998.74
624200.0,47999999999998.8
624300.0,47999999999998.73
624400.0,47999999999998.74
624500.0,47999999999998.8
624600.0,47999999999998.73
624700.0,47999999999998.74
624800.0,47999999999998.8
624900.0,47999999999998.734
625000.0,47999999999998.74
625100.0,47999999999998.8
625200.0,47999999999998.72
625300.0,47999999999998.74
625400.0,47999999999998.78
625500.0,47999999999998.734
625600.0,47999999999998.74
625700.0,47999999999998.8
625800.0,47999999999998.72
625900.0,47999999999998.74
626000.0,47999999999998.8
626100.0,47999999999998.734
626200.0,47999999999998.74
626300.0,47999999999998.8
626400.0,47999999999998.72
626500.0,47999999999998.74
626600.0,47999999999998.8
626700.0,47999999999998.72
626800.0,47999999999998.74
626900.0,47999999999998.8
627000.0,47999999999998.72
627100.0,47999999999998.74
627200.0,47999999999998.81
627300.0,47999999999998.73
627400.0,47999999999998.74
627500.0,47999999999998.8
627600.0,47999999999998.72
627700.0,47999999999998.74
627800.0,47999999999998.81
627900.0,47999999999998.73
628000.0,47999999999998.75
628100.0,47999999999998.8
628200.0,47999999999998.73
628300.0,47999999999998.74
628400.0,47999999999998.8
628500.0,47999999999998.72
628600.0,47999999999998.74
628700.0,47999999999998.8
628800.0,47999999999998.73
628900.0,47999999999998.75
629000.0,47999999999998.8
629100.0,47999999999998.73
629200.0,47999999999998.75
629300.0,47999999999998.78
629400.0,47999999999998.72
629500.0,47999999999998.76
629600.0,47999999999998.8
629700.0,47999999999998.72
629800.0,47999999999998.74
629900.0,47999999999998.8
630000.0,47999999999998.72
630100.0,47999999999998.74
630200.0,47999999999998.8
630300.0,47999999999998.72
630400.0,47999999999998.75
630500.0,47999999999998.8
630600.0,47999999999998.72
630700.0,47999999999998.74
630800.0,47999999999998.78
630900.0,47999999999998.72
631000.0,47999999999998.76
631100.0,47999999999998.8
631200.0,47999999999998.72
631300.0,47999999999998.74
631400.0,47999999999998.8
631500.0,47999999999998.72
631600.0,47999999999998.75
631700.0,47999999999998.8
631800.0,47999999999998.73
631900.0,47999999999998.75
632000.0,47999999999998.8
632100.0,47999999999998.73
632200.0,47999999999998.74
632300.0,47999999999998.8
632400.0,47999999999998.73
632500.0,47999999999998.74
632600.0,47999999999998.8
632700.0,47999999999998.73
632800.0,47999999999998.74
632900.0,47999999999998.8
633000.0,47999999999998.734
633100.0,47999999999998.75
633200.0,47999999999998.8
633300.0,47999999999998.72
633400.0,47999999999998.74
633500.0,47999999999998.8
633600.0,47999999999998.734
633700.0,47999999999998.74
633800.0,47999999999998.8
633900.0,47999999999998.73
634000.0,47999999999998.74
634100.0,47999999999998.8
634200.0,47999999999998.73
634300.0,47999999999998.74
634400.0,47999999999998.8
634500.0,47999999999998.72
634600.0,47999999999998.74
634700.0,47999999999998.8
634800.0,47999999999998.734
634900.0,47999999999998.74
635000.0,47999999999998.8
635100.0,47999999999998.72
635200.0,47999999999998.74
635300.0,47999999999998.8
635400.0,47999999999998.73
635500.0,47999999999998.74
635600.0,47999999999998.8
635700.0,47999999999998.72
635800.0,47999999999998.74
635900.0,47999999999998.8
636000.0,47999999999998.71
636100.0,47999999999998.74
636200.0,47999999999998.8
636300.0,47999999999998.72
636400.0,47999999999998.75
636500.0,47999999999998.78
636600.0,47999999999998.73
636700.0,47999999999998.74
636800.0,47999999999998.8
636900.0,47999999999998.73
637000.0,47999999999998.74
637100.0,47999999999998.8
637200.0,47999999999998.72
637300.0,47999999999998.75
637400.0,47999999999998.8
637500.0,47999999999998.72
637600.0,47999999999998.75
637700.0,47999999999998.8
637800.0,47999999999998.72
637900.0,47999999999998.75
638000.0,47999999999998.8
638100.0,47999999999998.73
638200.0,47999999999998.75
638300.0,47999999999998.8
638400.0,47999999999998.72
638500.0,47999999999998.76
638600.0,47999999999998.8
638700.0,47999999999998.72
638800.0,47999999999998.74
638900.0,47999999999998.8
639000.0,47999999999998.72
639100.0,47999999999998.74
639200.0,47999999999998.8
639300.0,47999999999998.72
639400.0,47999999999998.75
639500.0,47999999999998.8
639600.0,47999999999998.72
639700.0,47999999999998.74
639800.0,47999999999998.8
639900.0,47999999999998.72
640000.0,47999999999998.75
640100.0,47999999999998.8
640200.0,47999999999998.72
640300.0,47999999999998.75
640400.0,47999999999998.8
640500.0,47999999999998.72
640600.0,47999999999998.75
640700.0,47999999999998.8
640800.0,47999999999998.734
640900.0,47999999999998.74
641000.0,47999999999998.78
641100.0,47999999999998.734
641200.0,47999999999998.74
641300.0,47999999999998.8
641400.0,47999999999998.72
641500.0,47999999999998.74
641600.0,47999999999998.8
641700.0,47999999999998.72
641800.0,47999999999998.74
641900.0,47999999999998.8
642000.0,47999999999998.734
642100.0,47999999999998.74
642200.0,47999999999998.8
642300.0,47999999999998.72
642400.0,47999999999998.74
642500.0,47999999999998.8
642600.0,47999999999998.73
642700.0,47999999999998.74
642800.0,47999999999998.78
642900.0,47999999999998.734
643000.0,47999999999998.74
643100.0,47999999999998.8
643200.0,47999999999998.73
643300.0,47999999999998.74
643400.0,47999999999998.8
643500.0,47999999999998.72
643600.0,47999999999998.74
643700.0,47999999999998.8
643800.0,47999999999998.72
643900.0,47999999999998.75
644000.0,47999999999998.8
644100.0,47999999999998.72
644200.0,47999999999998.75
644300.0,47999999999998.8
644400.0,47999999999998.72
644500.0,47999999999998.74
644600.0,47999999999998.81
644700.0,47999999999998.72
644800.0,47999999999998.74
644900.0,47999999999998.8
645000.0,47999999999998.73
645100.0,47999999999998.74
645200.0,47999999999998.8
645300.0,47999999999998.72
645400.0,47999999999998.74
645500.0,47999999999998.8
645600.0,47999999999998.72
645700.0,47999999999998.75
645800.0,47999999999998.8
645900.0,47999999999998.73
